scenario,WBA2,WBA3,WBA4,WBA5,WBA6,WBA7N,WBA7S,WBA8N,WBA8S,WBA9,WBA10,WBA11,WBA12,WBA13,WBA14,WBA15N,WBA15S,WBA16,WBA17N,WBA17S,WBA18,WBA19,WBA20,WBA21,WBA22,WBA23,WBA24,WBA25,WBA26N,WBA26S,WBA50,WBA60N,WBA60S,WBA61,WBA62,WBA63,WBA64,WBA71,WBA72,WBA73,WBA90,DETAW
s0093-R,3.0591384699785427,2.252320577759682,2.3050130115306966,2.374659569980327,3.0115370814746703,2.827018227982058,2.810343562536832,2.9627240863711126,2.805221791306066,3.001153804285964,2.3160961749906397,2.4981433126764996,2.508798062616817,2.477853583560128,2.5775393288638027,2.670339302521291,3.2086968877361275,3.0158723831770673,2.8587970858837704,3.018780228367213,3.022328086487099,3.0744004226076123,2.0864553042996263,3.0057716173127207,3.0351108377633778,3.132562567613277,3.267287432211314,1.8646377517666592,3.02458930819598,2.8482735836382176,3.0117876221824584,3.1367008385964574,3.0524477052450694,1.3792911449941196,3.0875751443247346,4.176401250463813,4.790244868960408,3.029897191157034,4.0123859442913385,4.259077936584591,4.961273733822823,2.2345780850510506
s0094,3.065435125587849,2.233923878861824,2.3012547223050834,2.3209265976120736,3.0032434017266123,2.814084964307618,2.927962318746377,3.0383491358864845,3.129313125059893,3.0038010856057453,2.222211848768553,2.24754188616836,2.4354214322780843,2.396316464243251,2.548526753595427,2.654268214631834,3.217052586178204,3.0258340135890713,2.4277133675856772,3.065998243974694,3.10874779310628,3.291011405219042,2.3291638262356917,3.0092161409208464,3.058980806190596,3.1407476650168955,3.210542123831375,1.846384955232975,1.4804035381821603,2.258391151284338,3.032722489683481,2.6622203361591126,3.0247525525172576,1.3565067083459317,3.0158312973241945,4.341753170004926,4.786007424642206,3.0495699621680186,4.007616671350884,4.2711356386034485,4.964779626667734,2.0109305049140938
s0094-R,3.065435125587849,2.233923878861824,2.3012547223050834,2.3209265976120736,3.0032434017266123,2.814084964307618,2.927962318746377,3.0383491358864845,3.129313125059893,3.0038010856057453,2.222211848768553,2.24754188616836,2.4354214322780843,2.396316464243251,2.548526753595427,2.654268214631834,3.217052586178204,3.0258340135890713,2.4277133675856772,3.065998243974694,3.10874779310628,3.291011405219042,2.3291638262356917,3.0092161409208464,3.058980806190596,3.1407476650168955,3.210542123831375,1.846384955232975,1.4804035381821603,2.258391151284338,3.032722489683481,2.6622203361591126,3.0247525525172576,1.3565067083459317,3.0158312973241945,4.341753170004926,4.786007424642206,3.0495699621680186,4.007616671350884,4.2711356386034485,4.964779626667734,2.0109305049140938
s0095,3.047757268465116,2.1319763803720524,2.3795460092628193,2.0722150772071197,3.0700101723368807,4.642334535235351,2.6946669288549074,3.0216276797515143,2.673603178854173,2.3216781658220196,1.9987597089128397,1.8151681265288793,2.3013696873437617,2.23972226251679,2.3958437161350616,2.4356266997290144,3.3535744945675168,3.0122272162016666,2.0915200164984746,3.0165336536539913,3.0180799865332766,3.0762399340843105,1.5151656918938405,3.002477687219497,3.1246781538402697,3.602953538374995,4.315406636856767,2.3737029724437275,3.3875371490584874,3.180735798282682,3.028859862443008,3.433428565314517,3.2536669396049867,3.0486000291550264,3.8965140815161607,4.692501589757688,4.884611588471994,3.0283053877325665,3.997390643781853,4.438316986368033,4.974809545584991,3.1417961129163055
s0097,3.0478428167834473,2.131910964258415,2.3788243188022986,2.0673652672357274,3.0698281151109232,4.643329516581257,2.690749944743916,3.021596524755842,2.6661838132118403,2.293252219704738,1.9728886751514447,1.70783254152579,2.2172022024322167,2.1831444584499273,2.2954425168324004,2.331932830774206,3.337324889491968,3.00981474815792,1.8777212726582255,3.0135698370516573,3.0150484322511373,3.0749448710541905,1.5032239689173785,3.0019699790117507,3.11937634932636,3.5872144602038434,4.30615574771033,2.25282451474437,3.3732401619652492,3.1638302525463615,3.0281388040063875,3.4263988663517577,3.2529533009713543,3.047902886360581,3.8907189415723633,4.692320737020571,4.884552563198432,3.0273549879650057,3.9950409333107544,4.436757059674154,4.974609918625293,3.1314230762265467
s0098,1.0728772489118361,3.4261692319276564,3.1823930219817598,3.1903760225435183,2.8613698503941247,3.9716972144167255,3.070814665885882,2.2792010109701115,3.8559781345738013,3.1066639964586975,4.630838748334463,4.597247879157874,4.763445258520525,4.993434527291633,4.980955915129182,4.983533054541393,4.939917860582004,1.1523027118696587,3.419540637925612,4.399822358073256,3.257865617869632,4.792081974745912,2.9147061299933776,3.0049306585035476,3.0587782374098067,3.0569686146366832,3.0009718164786228,3.00476825431188,3.0064377728713594,2.9687569204607946,3.029867586445929,3.0043601970373848,3.0500124341138273,4.658224431541644,4.832226908398924,4.574231858903263,4.9067028248735785,3.1951903215176065,2.9996702031067817,3.0026206969811495,3.012457255972532,2.9936746264820333
s0099,1.0685187336073103,3.312669591869061,2.969938726667827,3.1191107634873863,2.7715028532086103,3.897124140502706,3.05285226136531,2.005407537718974,3.8453090460446413,3.077443881665446,4.593638233166627,4.589199051643512,4.7555899856187525,4.992665688356978,4.979937359061995,4.983474850432858,4.939875709738386,1.136039052324788,3.4042109472828046,4.392998503620596,3.256125813919867,4.7687899298973955,2.885040583367733,3.0026424507541134,3.018847458897965,3.03663527258327,3.0005115132003257,3.004240682684808,3.004922559447287,2.9549786170079098,3.0271335334132803,3.0042421406894646,3.047817504314971,4.6436936960400494,4.784030406006749,4.520445965606396,4.90508460843143,3.1950962676549786,2.999633826694972,3.002536526160712,3.012263213113023,2.989615958058086
s0100,1.0709192196751622,3.371754201678974,3.0818242945118577,3.041805271346202,2.6559328272949303,3.8332032481839478,3.040634648686151,2.2375249926834364,3.8448859597028155,3.0899120497211183,4.610465884583849,4.592464050354413,4.757563164276907,4.992915980412563,4.980279040941883,4.983497204831018,4.939885227848259,1.145623214187441,3.408184476170553,4.395313494840712,3.2564728213866423,4.775532496748518,2.897711016702395,3.0036932548430446,3.039017758792085,3.0132294504461044,1.4999490271407094,3.003743235336894,3.0038797447806753,2.965606268624304,3.0282997440583577,3.004244530745855,3.0485152161965323,4.6468039118389575,4.798149693991321,4.53410625911982,4.9056576924534365,3.1951100155592385,2.9996547196267263,3.002556562992707,3.012334995867772,2.9914838671183244
s0101,1.0716815206822004,3.4096654758575706,3.0879445588877212,3.0959928511098185,2.724544930372275,3.885573237362912,3.051437405935895,2.0493871409062017,3.8579098927822866,3.096087581645083,4.617148542786191,4.59361451614334,4.7605384907745965,4.993181130544611,4.9806026237850265,4.983509630397285,4.939926574684065,1.1479402633975322,3.4135920467072354,4.395225793919383,3.256979377107134,4.783955463932047,2.909102202571235,3.0044700747139483,3.038742858372869,3.029018392846278,3.000214933021044,3.004111060944683,3.0047648309782873,2.957279742326835,3.0289439943923484,3.004348072973917,3.049391083239222,4.651365021712288,4.819482843069628,4.555661775301074,4.906081871643306,3.195188623494483,2.9996585118767567,3.002624171400834,3.0123304020486885,2.9923649985598355
s0102,3.059575042978712,2.201777667021421,2.3956361712059753,2.076426955941315,3.0778779078136314,4.698940495961794,2.8421013463821714,3.07115854563785,3.0394829952226976,2.4856704781043604,1.9720445357183032,1.663460365603028,2.1450375855661763,2.1344832072977398,2.2118459404778466,2.2470819171984138,3.3329868441486865,3.0126302440514485,1.7864829935206656,3.031121050795602,3.048075525138397,3.150034459076744,1.4826067007217878,3.0038714317007384,3.1399421461631727,3.591824583605199,4.302815276612394,2.3009767947301873,3.3672462819535225,3.1886283169058434,3.052724891854806,3.463045425215575,3.272218164550915,3.0570172422066224,3.900354542450408,4.705422901312197,4.890570237709572,3.043549259832349,4.3182946427332105,4.594892664969137,4.981162016873592,3.1876600683598175
s0103,3.0521903362986085,2.163619822673965,2.372098649835244,2.0523530669574406,3.065878141615978,4.623185607570122,2.65516682456276,3.019780396714273,2.639584844906299,2.3253046079994766,1.9720437661999166,1.7310492376284015,2.2294338566847975,2.1955280363179055,2.3073761225242717,2.344367897555265,3.347021366627274,3.0104776729390244,1.9264686381439318,3.013669067417376,3.0145115404602025,3.0753645500455544,1.4675927679124738,3.0017127049332726,3.120817343663668,3.593778300366724,4.3092629538104275,2.3792649818655494,3.3785380717873283,3.1897346136036036,3.028196564526734,3.4439028598654713,3.2538545817946627,3.048386986750415,3.8897294019940967,4.690599542149626,4.883959062615343,3.029927441053227,3.948296834362957,4.416495004615022,4.973886093745007,3.156440799858411
s0104,3.0605525190911127,2.25434404458547,2.4317280657113267,2.2219181472540193,3.111367113575772,4.762223653054189,2.970141421523234,3.079726652353834,2.9465409393947644,3.001231727370487,2.191528986183826,2.616494455833188,2.4108290130098133,2.341712106524577,2.5728672554891787,2.662714207243186,3.6329910496000335,3.0190869275755987,2.953496689457872,3.0209565420548548,3.0222914750878638,3.0793857376439653,1.414034479889523,3.001434182194405,3.113011049689974,3.6573417497135656,4.2999586153388,2.0992745275358877,3.3631926571246273,3.1702206965073683,3.092700203458483,3.6060645143297223,3.3685846011621834,2.7497898461045334,3.8855719503857085,4.7715091336346696,4.917820077622366,3.0815342660242386,4.519656651387415,4.577338316319281,4.97675623350601,3.2427656870392116
s0104-R,3.0605525190911127,2.25434404458547,2.4317280657113267,2.2219181472540193,3.111367113575772,4.762223653054189,2.970141421523234,3.079726652353834,2.9465409393947644,3.001231727370487,2.191528986183826,2.616494455833188,2.4108290130098133,2.341712106524577,2.5728672554891787,2.662714207243186,3.6329910496000335,3.0190869275755987,2.953496689457872,3.0209565420548548,3.0222914750878638,3.0793857376439653,1.414034479889523,3.001434182194405,3.113011049689974,3.6573417497135656,4.2999586153388,2.0992745275358877,3.3631926571246273,3.1702206965073683,3.092700203458483,3.6060645143297223,3.3685846011621834,2.7497898461045334,3.8855719503857085,4.7715091336346696,4.917820077622366,3.0815342660242386,4.519656651387415,4.577338316319281,4.97675623350601,3.2427656870392116
s0105,3.0515989992002415,2.1555705052449854,2.385133922237432,2.0627938811750552,3.078128026201942,4.689689476705315,2.801860518106845,3.0469857695160094,2.92640580097094,2.364908532473754,2.0235013357721536,1.827899276807745,2.4070344508097046,2.312149602131609,2.700999260830275,2.7844631537896887,3.95049757474841,3.0168797618380814,2.1064664596883915,3.021361664220189,3.0221771568311238,3.0998738166118636,1.5504389476098157,3.0028717042346735,3.1527336479682755,3.9885983114655,4.506284393874607,2.1812406565312665,3.411659013584331,2.9049618810750824,3.038965393056566,3.255629546023103,3.245841300547631,3.0488387711485134,3.862704446221219,4.694953389209919,4.886346832162064,3.0364224173117598,4.098604509487334,4.479713384857569,4.976331709583989,3.0321838689627003
s0107,3.0562213316869578,1.965419320015948,2.345107698795921,2.313374222399132,3.0341696248081447,3.975022118207529,3.082955754500206,3.004489747123583,2.973958478640428,2.9681078155624743,2.388803789300286,2.69394172342136,2.9245402355164414,2.7179756565204523,3.0053617441911986,3.0264169744538263,4.050302716460343,3.027110395383613,2.871370930947207,3.031492449339184,3.028675727974423,3.103208101546786,2.6159515053956395,3.0063811034593444,3.2041507972951715,4.12834463117874,4.541051327285595,2.691140530751296,3.586599991663215,3.343710672470441,3.0439524368059625,3.8161090629927,3.4447517126835336,3.1269780959485156,4.368820047953951,4.685615320657278,4.878078267072623,3.053935748545196,4.4481993637206205,4.562594048161748,4.9768961230202144,3.3752577857738646
s0108,3.053469275536997,1.9228204639661537,2.4809818930947634,2.5126974644739586,3.120040709246173,4.7337648899022104,3.161255537319923,3.050032571259953,3.0159893139402394,2.9916269794802908,2.2264493318448983,2.257692024962201,2.6860526720824653,2.5801291420037007,2.777454120481752,2.84043069055582,3.674149496179963,3.0225238453496144,2.660517882068098,3.0318773421513843,3.0317717552262224,3.1127284423215382,2.4615352018832057,3.0081907831154893,3.222172925022517,4.068498235209611,4.561479858761685,3.1708002399817223,3.696961186868109,3.625087610844271,3.0304295273151687,4.194699378637495,3.5364342144229384,3.13007785086326,4.27800778610374,4.743908929947435,4.903220538318055,3.0367032100742044,4.297130831287215,4.505648763424065,4.975275862401122,3.6575622585659207
s0108-R,3.053469275536997,1.9228204639661537,2.4809818930947634,2.5126974644739586,3.120040709246173,4.7337648899022104,3.161255537319923,3.050032571259953,3.0159893139402394,2.9916269794802908,2.2264493318448983,2.257692024962201,2.6860526720824653,2.5801291420037007,2.777454120481752,2.84043069055582,3.674149496179963,3.0225238453496144,2.660517882068098,3.0318773421513843,3.0317717552262224,3.1127284423215382,2.4615352018832057,3.0081907831154893,3.222172925022517,4.068498235209611,4.561479858761685,3.1708002399817223,3.696961186868109,3.625087610844271,3.0304295273151687,4.194699378637495,3.5364342144229384,3.13007785086326,4.27800778610374,4.743908929947435,4.903220538318055,3.0367032100742044,4.297130831287215,4.505648763424065,4.975275862401122,3.6575622585659207
s0109,3.0553359091331926,1.9572576189993987,2.493621192272961,2.6110581103392647,3.1298878762716518,4.74931533939401,3.1795666363721677,3.0612862508265315,3.029925376212897,3.0067739097811756,2.411887210190365,3.054371523549354,3.0053461164600064,2.877377613634464,3.019752946388362,3.0812789525260498,4.24907826213331,3.03877157608821,3.0163646037541194,3.0510161113351497,3.052490572756204,3.121869129675708,3.004172666876395,3.010582887646766,3.2610587790940566,4.3085731953288215,4.630375390959786,3.28816994781003,3.8148678661339686,3.7195311712529326,3.032956977863283,4.204348752752381,3.532972601052784,3.1308391207748825,4.27873744909162,4.743752935302854,4.90324126154418,3.040123295541096,4.310174944668116,4.515238184272384,4.975674910975925,3.702529659449768
s0110,1.0757841382566888,3.5013676159829323,3.1364866929370963,3.0736896259454833,3.0135309930662473,4.307974146345411,3.0377008976757334,3.0150538967212808,4.288757237591521,3.860119602783888,4.839026014603525,4.738250539800741,4.777265965037126,4.989222256728009,4.976186139531828,4.9807718866645185,1.0698718588278762,1.1260007926212898,3.682097936175526,4.51534776197099,3.274554460794888,4.675567122535614,2.9317560951641672,3.0084497631850797,3.0417265912069946,3.0263933775995437,3.0012527514325273,3.006064280788442,3.003665180818344,3.002610267291337,3.066820353858437,3.0073819202195033,3.0771313716612507,4.679423551169579,4.565225346235482,4.344197113070534,4.895688895520169,3.0085883840864596,2.99970752737939,3.005676172884883,3.0162708093619925,3.017179982836052
s0111,1.0740177704381468,3.458939818357127,3.108378253154211,3.0259810108272887,3.0042554935167187,4.212705532293466,3.0247994053199077,3.015407829025235,4.270339715072161,3.801504744054711,4.837036458740267,4.737899085059965,4.776846260596435,4.989183625022438,4.976186042141838,4.980772428206574,1.0698168578209337,1.1210608054265285,3.666147419747479,4.51606933959564,3.274304860679276,4.674079250982981,2.9220293850483037,3.007385781367772,3.0365525903536663,3.011984297727034,3.000684337648866,3.0052141878194307,3.00262843242618,3.002545579850617,3.0659964042724432,3.0071059501791106,3.0770313632685635,4.679649885035202,4.56900142277221,4.344228729747787,4.895828764052086,3.0085696352745432,2.999683666170843,3.0055483711616473,3.016305416436603,3.0158730131205833
s0112,3.0510951246194176,1.88226804125961,2.4588968211993265,2.3981175430995187,3.104473346620871,4.7010278737149624,3.112672444365917,3.033456598564288,2.9696041220383766,2.211661368597637,2.0765718178921677,1.316534422540215,2.4860912457520277,2.378169941010569,2.848270224898528,2.9201263370909984,4.1196059196188415,3.0095261457631532,1.3669904775510904,3.0125210324456564,3.010313519055285,3.105591428150544,2.24849475408333,3.007540536828027,3.2013071996344267,4.161289221846599,4.57582065909939,3.173368066064424,3.6609532885689893,3.6509424338508656,3.0536783487949113,4.376415582764338,3.8840821567014765,3.1866787087090995,3.9662505342131187,4.499911696173076,4.819514789701314,3.0206077675868213,3.6596008046368147,3.874172361156604,4.921551981428864,3.911218395945282
s0113,3.0568299032900033,1.9672698151219863,2.3444139868655696,2.27884483250134,3.0346623147580174,3.982952755020355,3.098344864600511,3.004254572628731,2.972954094734096,2.738060104393407,2.1307658157659066,2.066260873820036,2.7399986266404404,2.6109179548761423,2.862093985962858,2.9174778513272894,3.6493660305201576,3.0202827429089116,2.6172949159405867,3.0262581819693537,3.023886070452181,3.1002074383604277,2.6475201899211434,3.007673328542383,3.21638915139161,4.026212014500343,4.548117572084465,2.860253014728767,3.687495181066999,3.555940276614419,3.038975693497351,4.045772903866332,3.4620907326912316,3.1292853077873715,4.387091079412055,4.676328622928304,4.870968765674044,3.050294938400504,4.459936193520171,4.572236722275405,4.976734133060312,3.5011777244186284
s0114,3.0409875545881624,1.8713816991093317,2.4057263075059674,2.256912868815551,3.057940004721776,4.450576664552405,3.091010163654174,3.0051988769805527,2.929281577349215,2.129720190836628,2.0453937964388533,1.3188449971386915,2.4035905228728023,2.352069836913978,2.608968715054637,2.6535693421394733,3.5877226722254294,3.006098666929213,1.3673143861489958,3.010441908370271,3.0104342667769233,3.099889541389165,2.6269961074387806,3.0058813350461078,3.1341370308260346,3.719490934997202,4.3237930491825525,3.01322350237657,3.402980506595934,3.5506590149672332,3.052944017527528,4.356080315628097,3.881135810787124,3.186918717265835,3.967623886216693,4.499825479103212,4.819567295474211,3.020279376237775,3.6537224735759164,3.8667740087548306,4.921237237474887,3.786852950942727
s0115,3.056871797093685,1.9687488567408487,2.3438070959517128,2.281862893807541,3.0345146773653453,3.983999800215482,3.099072169694822,3.0045122345684905,2.976074313342072,2.7508184716111694,2.1350650399663547,2.0851443497592053,2.7480175311170196,2.6152532645085946,2.873347927502982,2.928516184266969,3.649831517642621,3.0204967059257934,2.635237775551198,3.0266853680187444,3.024569024865942,3.1008830926854305,2.686043060676851,3.007745171686966,3.217121093351955,4.027636270091812,4.548622410761158,2.859632617368483,3.6892148166388696,3.5588183072542954,3.0390219703729704,4.048116864239056,3.462319433118078,3.128886184199156,4.386892075377107,4.676252947944658,4.87091429957202,3.050365775272061,4.4600818169752605,4.57235885719601,4.976739520750879,3.50159729040656
s0117,3.051187894148575,1.8927304536680505,2.464843550126654,2.4795608117322336,3.105840727699122,4.700032256627983,3.075269550655586,3.042016033150965,2.9480827548192234,2.911786726570016,2.310455296066121,1.5403802729448206,2.552690983847362,2.3778303857478638,2.819552260339588,2.927843105593763,4.053572910667119,3.0158158180086447,1.5609193817644726,3.019822143347378,3.0204630005974336,3.1147494342494624,2.8861097072255593,3.0097735640930656,3.1819127768857767,4.0828180408844235,4.530261304888049,3.1763157571144527,3.5416687931483612,3.3678638059756953,3.0211300579570546,3.9341875658252476,3.4694083767444237,3.088828545107838,4.283250561672722,4.741600376993105,4.905659454191115,3.0305715476919666,4.087803177899657,4.388675070188439,4.9717079238604684,3.492332403206254
s0118,3.0706105141016087,1.9304116724850744,2.403749758344702,2.345883156328489,3.065616569485764,4.664123488771748,3.343434113765017,3.0882409051473916,3.2660618986501517,3.0086249265263207,2.174973802086152,1.3595579698200086,2.5135439264190844,2.4064525233123053,2.8354502321855586,2.883157045745439,4.0093077000774615,3.0140877280826945,1.4428261353726626,3.0717434472095686,3.156986832710361,3.303299390916991,2.9531563280609094,3.0118733874229586,3.245687210828454,4.12274392173722,4.529825630892473,2.7982871801589453,3.5488761129270587,3.316596388482406,3.231078755339241,4.0405449783548075,3.8167203523369997,3.2309534922757894,4.65454470050125,4.837120633462133,4.91284140236179,3.1388172751846968,4.7166023448451835,4.7040329837798005,4.982321054860139,3.7524223954067706
s0118-R,3.0706105141016087,1.9304116724850744,2.403749758344702,2.345883156328489,3.065616569485764,4.664123488771748,3.343434113765017,3.0882409051473916,3.2660618986501517,3.0086249265263207,2.174973802086152,1.3595579698200086,2.5135439264190844,2.4064525233123053,2.8354502321855586,2.883157045745439,4.0093077000774615,3.0140877280826945,1.4428261353726626,3.0717434472095686,3.156986832710361,3.303299390916991,2.9531563280609094,3.0118733874229586,3.245687210828454,4.12274392173722,4.529825630892473,2.7982871801589453,3.5488761129270587,3.316596388482406,3.231078755339241,4.0405449783548075,3.8167203523369997,3.2309534922757894,4.65454470050125,4.837120633462133,4.91284140236179,3.1388172751846968,4.7166023448451835,4.7040329837798005,4.982321054860139,3.7524223954067706
s0119,3.0769435583626716,2.0483038950729346,2.3996826642299656,2.4593965060097536,3.0671357218401067,4.62523820349917,3.2631124365099655,3.069040840512042,3.1042002811882883,3.021875353201216,2.9300200587936276,3.3617561923980315,3.002359705942236,3.000598676824532,3.0020318716643297,3.0187673771777175,4.011593786787549,3.0369812262304228,3.0730685016098476,3.046177685704144,3.0549152826120856,3.1064368574188244,2.571438094757369,3.0075897939660203,3.205994696238965,4.119518072235351,4.560148509075391,2.9594670989407947,3.6683281934544656,3.582650431512673,3.2388968689107847,4.4504065705672655,4.084710960591796,3.2775597992152563,4.647611992275607,4.8054386428402465,4.914786752752761,3.138069821004464,4.711272001576771,4.686108903453049,4.979641572505329,3.988803903310795
s0119-R,3.0769435583626716,2.0483038950729346,2.3996826642299656,2.4593965060097536,3.0671357218401067,4.62523820349917,3.2631124365099655,3.069040840512042,3.1042002811882883,3.021875353201216,2.9300200587936276,3.3617561923980315,3.002359705942236,3.000598676824532,3.0020318716643297,3.0187673771777175,4.011593786787549,3.0369812262304228,3.0730685016098476,3.046177685704144,3.0549152826120856,3.1064368574188244,2.571438094757369,3.0075897939660203,3.205994696238965,4.119518072235351,4.560148509075391,2.9594670989407947,3.6683281934544656,3.582650431512673,3.2388968689107847,4.4504065705672655,4.084710960591796,3.2775597992152563,4.647611992275607,4.8054386428402465,4.914786752752761,3.138069821004464,4.711272001576771,4.686108903453049,4.979641572505329,3.988803903310795
s0120,3.07102269475339,1.924320652891406,2.403457461063875,2.336870972188365,3.0647239471324097,4.666444464837623,3.3466186989529496,3.0889144447171293,3.271841499334097,3.0085767801071754,2.1789476545513837,1.367479205577063,2.518023325580442,2.41256489299094,2.831295434995578,2.8756305069822448,4.004681370174828,3.014555593072109,1.455371801437808,3.0738993834602253,3.1612018350844373,3.3028107241796527,2.804458909757919,3.0113099209893464,3.245704734547536,4.122732456203251,4.530820874071447,2.762347193283542,3.554757538647613,3.322989388313831,3.2324584769543563,4.043763826668628,3.818033042048272,3.2326975635469712,4.654122929190284,4.836827026026592,4.912819048923653,3.139286777969913,4.717142249543983,4.704700922736186,4.982358585619037,3.755599864448121
s0120-R,3.07102269475339,1.924320652891406,2.403457461063875,2.336870972188365,3.0647239471324097,4.666444464837623,3.3466186989529496,3.0889144447171293,3.271841499334097,3.0085767801071754,2.1789476545513837,1.367479205577063,2.518023325580442,2.41256489299094,2.831295434995578,2.8756305069822448,4.004681370174828,3.014555593072109,1.455371801437808,3.0738993834602253,3.1612018350844373,3.3028107241796527,2.804458909757919,3.0113099209893464,3.245704734547536,4.122732456203251,4.530820874071447,2.762347193283542,3.554757538647613,3.322989388313831,3.2324584769543563,4.043763826668628,3.818033042048272,3.2326975635469712,4.654122929190284,4.836827026026592,4.912819048923653,3.139286777969913,4.717142249543983,4.704700922736186,4.982358585619037,3.755599864448121
s0121,3.0483460811584395,1.8943211937640878,2.4764102707100757,2.5135844909119776,3.1189032781666604,4.731368435878887,3.158599020737314,3.049262431348365,3.014852280933426,3.000900049167585,2.272621106734329,2.578677879702246,2.713235869582941,2.6100582581611587,2.7864531307937344,2.849571517804101,3.6343462300992444,3.023109803858599,2.9345483800702263,3.032739363040808,3.03323949213779,3.1122147508462508,2.373358191061424,3.007900620555391,3.2129405740463013,4.013756253409097,4.551864737189284,3.1259536474999106,3.7034563890303382,3.62882386405799,3.0302375660742564,4.171404625660717,3.527364531441245,3.1290954946818914,4.278462985748037,4.744254026664634,4.903322421172115,3.0361260989443544,4.307096698373495,4.510186921694334,4.975444433445007,3.626011513391825
s0123,3.048174035690371,1.8952678875307294,2.4796107493390465,2.518777504505002,3.120218519386144,4.733660133766879,3.1567030889251773,3.0499603949044776,3.015415523906625,3.000612468973593,2.274672523091723,2.546723112368821,2.7039811624514876,2.5956766706603984,2.7804863876769126,2.8414623825728467,3.631693529656224,3.02285842994334,2.893893542568881,3.032114046402383,3.0322070471563913,3.111752406788432,2.403699757497722,3.0079093299150186,3.2143357624945983,4.016517047702266,4.553228566439122,3.134960053704949,3.708744976400906,3.6337232917236646,3.0300412860712296,4.173209319761302,3.527366397336422,3.1290445750563505,4.277992147212911,4.744179327526674,4.903366035240042,3.0360017430159068,4.304184952902678,4.509438721210396,4.9754585927251505,3.6290499919447865
s0124,1.082244114532238,3.662473235316125,3.9598843144147597,3.2146826051358603,3.0169623593494914,4.358073715323731,3.119406316075784,3.1001338557124973,4.31769873190674,4.0480548585801985,4.868083644988347,4.7822789929657175,4.7884654855816216,4.993101264725811,4.980774289579845,4.981033434242595,1.0713392304891025,1.130098583203329,3.835612923535571,4.581859736339374,3.277605754850144,4.777531153098965,3.002745057095039,3.0120548883564457,3.180094780184447,3.0711055136323857,3.0020637178641967,3.007543030996392,3.0106890362447336,3.0146374845708785,3.0818692333059485,3.008276778568307,3.0895868178875716,4.71158224146741,4.805029226964235,4.554390304409316,4.901732232375364,3.0091603409055114,2.999720954350772,3.006797344095701,3.0191886898771676,3.0231446732041904
s0125,1.0749163324294921,3.477208237311316,3.518279776474084,3.174137710766239,2.9805984436456407,4.1454523285425156,3.077396359946285,3.0040180678695116,4.2620798901679855,3.7221700186890048,4.857263560206704,4.77828488907101,4.78502162247989,4.99245714055987,4.979835223862753,4.980974789218985,1.0705107734386032,1.1130873245815938,3.680988177612015,4.574401639081457,3.2773160301498954,4.757183125661793,2.9599887698929646,3.008139964011886,3.1063415032966155,3.0566595088546453,3.0010795121549974,3.0054404214313997,3.0071780813528406,3.0013544492405346,3.0755625229895887,3.007212790713851,3.0862776732047,4.701815573975932,4.752122276360474,4.499725378768499,4.900343344826071,3.0088860012951546,2.9996571239379852,3.0056528824884996,3.01871988889733,3.0136394361798424
s0126,1.0762600714231543,3.4992409884851794,3.570505251080186,3.217287671005555,3.006734228229509,4.227696008550429,3.0867250509344046,3.014134555942296,4.273370312832233,3.792261754868025,4.859131506138631,4.7788172722185065,4.785823342305487,4.992585814208089,4.980030966948959,4.9809838851350445,1.0705501092730698,1.1168015543162018,3.7027872610813235,4.575865183040361,3.2771112042837456,4.760970286950716,2.967118050873096,3.0086686357956647,3.1164367654919616,3.0698720621580367,3.0016146029224156,3.006105644052351,3.007979290167382,3.0029521425876715,3.076804527007973,3.0074265826632156,3.086909580957249,4.703315511279772,4.767051515098133,4.512904641937396,4.900544449304275,3.0089039174375984,2.9996745376649034,3.0057716817004465,3.018821476969154,3.015487907597485
s0127,1.0775101158260587,3.543170806397387,3.6941418457158948,3.2471690094557952,3.0139768854799946,4.305658211849358,3.1059976282490855,3.032437789496326,4.287515376073308,3.835360695729788,4.860710960219209,4.779486383455924,4.787153889088544,4.992852515049021,4.980378139946708,4.981007960639784,1.0709189102027923,1.1208039151546563,3.7134215800291073,4.57666604412414,3.2776186861294216,4.769551138930055,2.9786670312273156,3.0094482071795117,3.1346853692253056,3.080503247091511,3.0022144847170935,3.0070292909104026,3.0095745007872314,3.0055591770568526,3.0776373456718518,3.0076815752243795,3.0876706888197796,4.707575183449554,4.784638011602405,4.52829281756074,4.901063035835063,3.0090212564099312,2.9996844387483916,3.0058605060166044,3.0188683800528944,3.016675805669035
s0128,3.0660313805909096,1.975193239160863,2.3622534073485904,2.3029000118221945,3.044567287509021,4.441899200576398,3.225158804952098,3.070072509957275,3.19125450378978,2.872805605258513,2.0051265645531897,1.3099839100658826,2.407811619612073,2.380398291673923,2.552852055693826,2.568472012362448,3.620949670795129,3.0124610449202627,1.413320913832327,3.0510150847950555,3.0939273121891113,3.2118717068734592,2.9366548020433623,3.0113106459571743,3.2472003413291044,4.020662557569214,4.5408630411701605,3.0096195874400773,3.6470514410078834,3.5082885658781944,3.0581749186344536,4.05539494878662,3.4808384391156144,3.1364862474209785,4.401709976063444,4.692336716201743,4.877264092908331,3.0642789630033676,4.559373522067084,4.6630745233687225,4.98179404815856,3.538636178363598
