id,short_code,network_id,river,from_node,to_node,shape_length_m,model_source_id,source_id,network_version_id,is_active,created_at,created_by,updated_at,updated_by
422,C_FTR036,1251,FTR,FTR036,FTR031,9047.09552626014,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
423,C_FTR039,1252,FTR,FTR039,FTR036,5400.3362316006,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
424,C_FTR045,1253,FTR,FTR045,FTR039,8776.90290896705,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
425,C_FTR048,1254,FTR,FTR048,FTR045,5134.88889580415,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
426,C_FTR051,1255,FTR,FTR051,FTR048,4828.1961748411,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
427,C_FTR053,1256,FTR,FTR053,FTR051,3218.52379899436,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
428,C_FTR059,1257,FTR,FTR059,FTR053,9914.99934364949,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
429,C_FTR063,1258,FTR,FTR063,FTR059,6178.4407374894,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
430,C_FTR067,1259,FTR,FTR067,FTR063,6437.59159761228,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
431,C_FTR068,1260,FTR,FTR068,FTR067,949.864727351537,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
432,C_FTR072,1261,FTR,FTR072,FTR068,6684.88628020926,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
433,C_FTR074,1262,FTR,FTR074,OROVL,2615.07590233993,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
434,C_GCC007,1263,GCC,GCC007,GCC010,4828.03195601187,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
435,C_GCC010,1264,GCC,GCC010,GCC015,8046.72003493417,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
436,C_GCC015,1265,GCC,GCC015,GCC022,11265.4080255974,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
437,C_GCC022,1266,GCC,GCC022,GCC027,8046.72001941126,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
438,C_GCC027,1267,GCC,GCC027,GCC032,8046.71997787976,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
439,C_GCC032,1268,GCC,GCC032,GCC036,6488.12156132075,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
440,C_GCC036,1269,GCC,GCC036,GCC039,4777.41191733171,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
441,C_GCC039,1270,GCC,GCC039,GCC042,4827.90648952306,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
442,C_GCC042,1271,GCC,GCC042,GCC046,6437.37597552619,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
443,C_GCC046,1272,GCC,GCC046,GCC050,6437.37600846241,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
444,C_GCC050,1273,GCC,GCC050,GCC056,8967.9664884922,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
445,C_GCC056,1274,GCC,GCC056,GCC060,7125.47360254253,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
446,C_GCC060,1275,GCC,GCC060,GCC065,8046.71995716842,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
447,C_GCC065,1276,GCC,GCC065,CBD031,4401.55433428559,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
448,C_GERLE,1277,GERLE,GERLE,SFR005,1918.31368708532,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
449,C_GFT003,1278,GFT,GFT003,NFF038,401.74292249746,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
450,C_GRL010,1280,GRL,GRL010,GERLE,14356.0030315826,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
451,C_GRT003,1281,GRT,GRT003,GZL009,67.204377519138,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
452,C_GRZ012,1282,GRZ,GRZ012,XCC054,12869.9281160329,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
453,C_GZL007,1283,GZL,GZL007,NFF034,11687.4047181693,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
454,C_GZL008,1284,GZL,GZL008,GZL007,378.73609175918,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
455,C_GZL009,1285,GZL,GZL009,GZL008,1154.17297138022,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
456,C_HHOLE,1290,HHOLE,HHOLE,RUB031,222.203215306317,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
457,C_HKC002,1291,HKC,HKC002,TTC000,9877.6184658564,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
458,C_HNSLY,1293,HNSLY,HNSLY,FRS048,1650.16659528041,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
459,C_HON004,1294,HON,HON004,FTR045,6011.52341626476,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
460,C_HON021,1295,HON,HON021,HON004,26949.8369753964,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
461,C_HTCHY,1298,HTCHY,HTCHY,TUO116,1773.39994697668,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
462,C_ICEHS,1299,ICEHS,ICEHS,SFS013,776.599720403406,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
463,C_IHT002,1300,IHT,IHT002,UNVLY,6102.39718561876,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
464,C_INDVL,1301,INDVL,INDVL,NFC013,613.481631099002,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
465,C_ING008,1302,ING,ING008,SJR075,16475.2563626973,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
466,C_JBC000,1303,JBC,JBC000,JBC002,2913.46159233012,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
467,C_JBC002,1304,JBC,JBC002,JBC004,3631.97016254919,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
468,C_JBC004,1305,JBC,JBC004,JBC008,10367.6340056321,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
469,C_JBC008,1306,JBC,JBC008,SEC009,10007.7072006181,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
470,C_JBP006,1307,JBP,JBP006,FSL012,9656.18135820796,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
471,C_JBT004,1308,JBT,JBT004,SLV007,23.6499078757616,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
472,C_JCK002,1309,JCK,JCK002,FTR030,3510.60323527851,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
473,C_JKSMD,1310,JKSMD,JKSMD,MFY046,1168.25398803238,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
474,C_JNKSN,1311,JNKSN,JNKSN,CMP005,6342.2027943661,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
475,C_JWB001,1312,JWB,JWB001,TUO102,1366.61381504347,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
476,C_JWS004,1313,JWS,JWS004,MFS013,962.535203923179,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
477,C_KLR005,1314,KLR,KLR005,KLR006,2372.92543411989,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
478,C_KLR006,1315,KLR,KLR006,YBP034,1517.3727363969,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
479,C_KSWCK,1320,KSWCK,KSWCK,SAC299,1213.58765475222,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
480,C_LBC001,1321,LBC,LBC001,LBC010,14484.2724136967,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
481,C_LBC010,1322,LBC,LBC010,LBC030,32230.1093711634,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
482,C_LBC030,1323,LBC,LBC030,LBC032,3081.36768541493,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
483,C_LBC032,1325,LBC,LBC032,LBC038,9506.43887271965,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
484,C_LBC038,1326,LBC,LBC038,LBC040,2948.42394424455,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
485,C_LBC040,1327,LBC,LBC040,LBC043,4724.56863736911,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
486,C_LBC043,1328,LBC,LBC043,LBC049,10274.271398828,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
487,C_LBC049,1330,LBC,LBC049,SCR002,16318.7883354036,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
488,C_LBEAR,1331,LBEAR,LBEAR,BRV005,475.221473676068,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
489,C_LBN008,1332,LBN,LBN008,MSN004,12781.5276868464,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
490,C_LBN012,1333,LBN,LBN012,LBN008,6111.68082107333,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
491,C_LBN025,1334,LBN,LBN025,LBN012,21343.4548572043,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
492,C_LBR002,1335,LBR,LBR002,BRR061,3482.21139933183,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
493,C_LBUCK,1336,LBUCK,LBUCK,BUK007,1714.3224746949,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
494,C_LCA001,1337,LCA,LCA001,TUO105,3627.70706035923,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
495,C_LCBRF,1338,LCBRF,LCBRF,TFR000,3687.63750296198,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
496,C_LCC016,1339,LCC,LCC016,BTC012,25750.3008357389,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
497,C_LCC024,1340,LCC,LCC024,LCC016,12559.4183906788,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
498,C_LCC026,1341,LCC,LCC026,LCC024,3534.21743828579,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
499,C_LCC029,1342,LCC,LCC029,LCC026,8046.81786419032,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
500,C_LCC038,1343,LCC,LCC038,LCC029,10880.548048466,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
501,C_LDC007,1344,LDC,LDC007,BTC016,11970.9220546446,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
502,C_LDC021,1345,LDC,LDC021,LDC007,21087.0352571947,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
503,C_LDC029,1346,LDC,LDC029,LDC021,13433.3014082406,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
504,C_LGRSV,1347,LGRSV,LGRSV,SFF039,256.005779988617,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
505,C_LJC010,1348,LJC,LJC010,FCS007,23234.365578864,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
506,C_LJC022,1349,LJC,LJC022,LJC010,12945.9156417073,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
507,C_LKVLY,1350,LKVLY,LKVLY,NNA013,4688.49279483084,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
508,C_LLC007,1351,LLC,LLC007,NLL016,11742.4294526978,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
509,C_LLT000,1353,LLT,LLT000,GERLE,6341.21230714803,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
510,C_LNG012,1354,LNG,LNG012,RUB004,18834.3212305197,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
511,C_LOONL,1355,LOONL,LOONL,GRL010,555.783990709658,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
512,C_LOSVQ,1356,LOSVQ,LOSVQ,OMR018,13279.3734091304,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
513,C_LPC007,1357,LPC,LPC007,LPC000,14261.7342290963,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
514,C_LRB003,1358,LRB,LRB003,RUB041,4667.45534567632,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
515,C_LRB004,1359,LRB,LRB004,LRB003,43.0723672296981,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
516,C_LRB005,1360,LRB,LRB005,LRB004,2748.86514594565,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
517,C_LRT000,1361,LRT,LRT000,OGN005,6089.69991093228,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
518,C_LST003,1362,LST,LST003,SFF020,5413.11707345297,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
519,C_LST004,1363,LST,LST004,LST003,481.082877381115,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
520,C_LST007,1364,LST,LST007,SLYCK,3857.24366667779,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
521,C_LVC001,1365,LVC,LVC001,DRM002,2340.65572544793,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
522,C_LVP007,1366,LVP,LVP007,CCC007,3174.19405583177,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
523,C_LWSTN,1367,LWSTN,LWSTN,TRN111,2003.55865665765,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
524,C_LYONS,1368,LYONS,LYONS,SSR019,254.986219064838,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
525,C_MAQ001,1370,MAQ,MAQ001,MAQ012,16429.9960523322,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
526,C_MAQ012,1371,MAQ,MAQ012,MAQ057,72918.0200361608,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
527,C_MBT005,1373,MBT,MBT005,BOWMN,4147.41792379088,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
528,C_MCD002,1374,MCD,MCD002,SJR116,3929.54110865692,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
529,C_MCD005,1375,MCD,MCD005,MCD002,4108.90391096041,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
530,C_MCD009,1376,MCD,MCD009,MCD005,6437.38892681427,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
531,C_MCD014,1377,MCD,MCD014,MCD009,8046.73604121327,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
532,C_MCD018,1378,MCD,MCD018,MCD014,5652.06837836966,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
533,C_MCD021,1379,MCD,MCD021,MCD018,5613.36219018436,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
534,C_MCD028,1380,MCD,MCD028,MCD021,11396.0581746085,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
535,C_MCD032,1381,MCD,MCD032,MCD028,6474.68631285839,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
536,C_MCD033,1382,MCD,MCD033,MCD032,1076.67486346626,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
537,C_MCD036,1383,MCD,MCD036,MCD033,5192.78887251395,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
538,C_MCD042,1384,MCD,MCD042,MCD036,9656.08337866729,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
539,C_MCD046,1385,MCD,MCD046,MCD042,7149.10668463822,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
540,C_MCD048,1386,MCD,MCD048,MCD046,2506.97659220048,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
541,C_MCD050,1387,MCD,MCD050,MCD048,3859.72342951099,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
542,C_MCD052,1388,MCD,MCD052,MCD050,2845.76270057979,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
543,C_MCD054,1389,MCD,MCD054,MCD052,4134.71871309814,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
544,C_MCD055,1390,MCD,MCD055,MCD054,265.316646944027,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
545,C_MCD056,1391,MCD,MCD056,MCD055,1769.2561976236,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
546,C_MCD080,1392,MCD,MCD080,MCLRE,27594.0923697103,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
547,C_MCD086,1393,MCD,MCD086,MCD080,9900.06307587236,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
548,C_MCD096,1394,MCD,MCD096,MCD086,16803.7205065939,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
549,C_MCD102,1395,MCD,MCD102,MCD096,9907.64542993318,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
550,C_MCD119,1396,MCD,MCD119,MCD102,27068.1533922019,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
551,C_MCD128,1397,MCD,MCD128,MCD119,14935.631306528,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
552,C_MCLRE,1398,MCLRE,MCLRE,MCD056,10170.5082292683,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
553,C_MDC006,1400,MDC,MDC006,MDC019,20362.6010158388,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
554,C_MDC019,1401,MDC,MDC019,MDC032,21202.5438032863,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
555,C_MDC032,1402,MDC,MDC032,CHW028,6254.4729748486,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
556,C_MDOTA,1403,MDOTA,MDOTA,SJR201,2979.25588059798,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
557,C_MDS003,1404,MDS,MDS003,MDSTO,21455.8730355639,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
558,C_MELON,1405,MELON,MELON,STS069,574.068025871659,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
559,C_MERLC,1406,MERLC,MERLC,FDC006,10275.2359825822,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
560,C_MFA001,1407,MFA,MFA001,NFA019,2290.88638266127,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
561,C_MFA023,1408,MFA,MFA023,MFA001,34847.7831611938,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
562,C_MFA024,1409,MFA,MFA024,MFA023,1788.03171689452,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
563,C_MFA025,1410,MFA,MFA025,MFA024,1020.69209463103,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
564,C_MFA026,1411,MFA,MFA026,MFA025,1458.10464804011,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
565,C_MFA035,1412,MFA,MFA035,MFA026,16272.740555293,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
566,C_MFA036,1413,MFA,MFA036,MFA035,96.7772722887062,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
567,C_MFA037,1414,MFA,MFA037,MFA036,597.003945948921,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
568,C_MFA038,1415,MFA,MFA038,MFA037,111.079425745504,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
569,C_MFA040,1416,MFA,MFA040,MFA038,5971.01142678148,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
570,C_MFA047,1417,MFA,FRMDW,MFA047,11607.6060386062,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
571,C_MFF019,1419,MFF,MFF019,SFF002,30435.4663381516,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
572,C_MFF087,1420,MFF,MFF087,MFF019,110024.53414722,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
573,C_MFF088,1421,MFF,MFF088,MFF087,1690.1672721206,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
574,C_MFF095,1422,MFF,MFF095,MFF088,10309.6270453859,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
575,C_MFM001,1423,MFM,MFM001,MOK088,2319.04394651284,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
576,C_MFM006,1424,MFM,MFM006,MFM001,7477.84844167165,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
577,C_MFM007,1425,MFM,MFM007,MFM006,1126.47959571863,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
578,C_MFM008,1426,MFM,MFM008,MFM007,2399.64472876178,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
579,C_MFS012,1427,MFS,MFS012,STN093,20067.655894906,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
580,C_MFS013,1428,MFS,MFS013,MFS012,58.3133519911839,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
581,C_MFS014,1429,MFS,MFS014,MFS013,1593.21919682647,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
582,C_MFS015,1430,MFS,MFS015,MFS014,2931.30362107455,1,4,12,True,2025-10-16 23:35:26.856535+00:00,2,2025-10-16 23:35:26.856535+00:00,2
