short_code,network_id,riv_mi,c2vsim_gw,c2vsim_sw,nrest_gage,strm_code,rm_ii,model_source_id,source_id,network_version_id,is_active
MOK022,4374,22.68,479,181,,MOK,22.0,1,4,12,True
MOK028,4375,28.0,497,180,,MOK,28.0,1,4,12,True
MOK033,4376,33.0,,,,MOK,33.0,1,4,12,True
MOK034,4377,33.56,,,,MOK,34.0,1,4,12,True
MOK035,4378,34.3699999999999,512,179,,MOK,35.0,1,4,12,True
MOK039,4379,39.0,,,,MOK,39.0,1,4,12,True
MOK044,4380,44.0,513,178,,MOK,44.0,1,4,12,True
MOK050,4381,50.0,514,177,,MOK,50.0,1,4,12,True
MOK055,4382,55.0,515,173,,MOK,55.0,1,4,12,True
MOK057,4383,57.0,,,11323500,MOK,57.0,1,4,12,True
MOK079,4384,79.0,,,11319500,MOK,79.0,1,4,12,True
MOK082,4385,82.45,,,,MOK,82.0,1,4,12,True
MOK088,4386,87.8499999999999,,,,MOK,88.0,1,4,12,True
MOWWTP,4390,0.0,,,,,0.0,1,4,12,True
MPS038,4393,38.0,,,,MPS,38.0,1,4,12,True
MRM001,4394,0.46, , ,11425418,MRM,1.0,1,4,12,True
MRS000,4395,0.0,,,11273000,MRS,0.0,1,4,12,True
MSF001,4396,0.3,,,1.126800011268E+15,MSF,1.0,1,4,12,True
MSF023,4399,23.05,,,11267300,MSF,23.0,1,4,12,True
MSH015,4400,15.39, , ,11337500,MSH,0.0,1,4,12,True
MSN004,4401,4.02,,,,MSN,4.0,1,4,12,True
MSN005,4402,5.3,,,11261480,MSN,5.0,1,4,12,True
MSN009,4403,9.31,,,11262900,MSN,9.0,1,4,12,True
MSS014,4404,14.0,,,,MSS,14.0,1,4,12,True
MTC000,4406,0.0, , , ,MTC,0.0,1,4,12,True
MTMDW,4407,9.69,,,,HMB,0.0,1,4,12,True
NAPA,4442,0.0, , , , ,0.0,1,4,12,True
NAPA2,4443,2.0,,,,,2.0,1,4,12,True
NBA009,4444,8.9, , , ,NBA,0.0,1,4,12,True
NBA011,4445,10.75, , , ,NBA,11.0,1,4,12,True
NBA021,4446,21.0, , , ,NBA,0.0,1,4,12,True
NBA027,4447,27.0, , , ,NBA,0.0,1,4,12,True
NBLDB,4448,2.33, , ,DWR - (BUL), ,2.0,1,4,12,True
NFA011,4453,10.95, , , ,NFA,11.0,1,4,12,True
NFA016,4454,15.94, , , ,NFA,16.0,1,4,12,True
NFA019,4455,19.373, , , ,NFA,19.0,1,4,12,True
NFA022,4456,21.53, , ,11427000,NFA,22.0,1,4,12,True
NFA048,4457,48.14, , , ,NFA,48.0,1,4,12,True
NFA054,4458,53.83, , , ,NFA,54.0,1,4,12,True
NFC005,4459,5.18, , ,11451500,NFC,5.0,1,4,12,True
NFC013,4460,12.62, , ,11451300,NFC,13.0,1,4,12,True
NFC019,4461,19.1999999999999,,,,NFC,19.0,1,4,12,True
NFF008,4463,8.11, , , ,NFF,8.0,1,4,12,True
NFF020,4464,20.2899999999999,,,,NFF,20.0,1,4,12,True
NFF027,4465,26.59, , ,11404500 / 11404900,NFF,27.0,1,4,12,True
NFF028,4466,27.9699999999999,,,114044,NFF,28.0,1,4,12,True
NFF029,4467,28.14,,,,NFF,29.0,1,4,12,True
NFF030,4468,30.0,,,,,30.0,1,4,12,True
NFF034,4469,34.0,,,,NFF,34.0,1,4,12,True
NFF035,4470,34.77,,,,NFF,35.0,1,4,12,True
NFF037,4471,37.0,,,,NFF,37.0,1,4,12,True
NFF038,4472,38.0,,,,NFF,38.0,1,4,12,True
NFF039,4473,38.78,,,11403700,NFF,39.0,1,4,12,True
NFF045,4474,45.0,,,,NFF,45.0,1,4,12,True
NFF046,4475,45.3599999999999,,,,NFF,45.0,1,4,12,True
NFF048,4476,46.06,,,,NFF,46.0,1,4,12,True
NFF050,4477,50.49,,,,NFF,50.0,1,4,12,True
NFF057,4478,57.0,,,,NFF,57.0,1,4,12,True
NFF058,4479,57.75,,,11401112,NFF,57.0,1,4,12,True
NFF059,4480,58.17,,,,NFF,58.0,1,4,12,True
NFF060,4481,59.2,,,,NFF,59.0,1,4,12,True
NFF069,4482,60.52,,,,NFF,60.0,1,4,12,True
NFF080,4483,80.0,,,,NFF,80.0,1,4,12,True
NFM006,4484,6.71,,,,NFM,7.0,1,4,12,True
NFM010,4485,10.22,,,,NFM,6.0,1,4,12,True
NFM012,4486,11.49,,,,NFM,11.0,1,4,12,True
NFM024,4488,24.3999999999999,,,,NFM,24.0,1,4,12,True
NFM026,4489,26.0,,,11314500,NFM,26.0,1,4,12,True
NFM029,4490,29.34,,,11314500,NFM,29.0,1,4,12,True
NFS003,4492,2.9,,,,NFS,3.0,1,4,12,True
NFS005,4493,5.51,,,11295300,NFS,6.0,1,4,12,True
NFS007,4495,7.78,,,11295270,NFS,7.0,1,4,12,True
NFS008,4496,8.0,,,,NFS,8.0,1,4,12,True
NFS009,4497,8.77999999999999,,,11294500,NFS,9.0,1,4,12,True
NFS027,4498,26.85,,,,NFS,27.0,1,4,12,True
NFS033,4500,32.6099999999999,,,11293590,NFS,33.0,1,4,12,True
NFT008,4501,8.0,,,11285000,NFT,8.0,1,4,12,True
NFY002,4508,2.12, , ,11413520 / 11413517,NFY,2.0,1,4,12,True
NFY017,4509,17.0, , ,11413100,NFY,17.0,1,4,12,True
NFY029,4510,28.9, , ,11413000,NFY,29.0,1,4,12,True
NHGAN,4511,44.63,,,,,0.0,1,4,12,True
NIDDC_NA1,4514,0.0,,,,,0.0,1,4,12,True
NIDDC_NA2,4515,0.0,,,,,0.0,1,4,12,True
NIDTD,4517,0.0, , , , ,0.0,1,4,12,True
NLC002,4518,2.99,,,11433085,NLC,2.0,1,4,12,True
NLC003,4519,3.16,,,,NLC,3.0,1,4,12,True
NLL016,4520,15.73,,,,NLL,16.0,1,4,12,True
NMA003,4521,2.6,,,11433260,NMA,3.0,1,4,12,True
NMC000,4522,0.09,,,11300800,NMC,0.0,1,4,12,True
NMC014,4523,13.67,,,,NMC,14.0,1,4,12,True
NMW004,4524,4.0,,,,NMW,4.0,1,4,12,True
NNA013,4525,13.35, , , ,NNA,13.0,1,4,12,True
NTD000,4527,0.17,,,11433080,NTD,0.0,1,4,12,True
NTOMA,4528,22.5,385,375, , ,0.0,1,4,12,True
NWT013,4529,12.8599999999999,,,,NWT,13.0,1,4,12,True
OAK001,4546,0.37,,,11301000,OAK,1.0,1,4,12,True
OAK020,4547,19.8999999999999,,,,OAK,20.0,1,4,12,True
OGN004,4548,4.15, , ,11409400,OGN,4.0,1,4,12,True
OGN005,4549,4.24, , , ,CMT,5.0,1,4,12,True
OMR,4552,0.0, , , , ,0.0,1,4,12,True
OMR002,4553,2.0, , , ,OMR,2.0,1,4,12,True
OMR013,4554,13.09, , , ,OMR,13.0,1,4,12,True
OMR014,4555,13.42, , ,11313405 / 11312676,OMR,14.0,1,4,12,True
OMR018,4556,18.37, , , ,OMR,18.0,1,4,12,True
OMR021,4557,21.0, , , ,OMR,21.0,1,4,12,True
OMR024,4558,24.33, , , ,OMR,24.0,1,4,12,True
OMR027,4559,27.26, , , ,OMR,27.0,1,4,12,True
OMR028,4560,27.84, , , ,OMR,28.0,1,4,12,True
OMR039,4561,39.0, , , ,OMR,39.0,1,4,12,True
ORG000,4562,0.0,793,,,ORG,0.0,1,4,12,True
OROVL,4563,72.35, , , , ,0.0,1,4,12,True
ORP000,4564,0.0, , , ,ORP,0.0,1,4,12,True
ORT001,4565,1.32,,,,ORT,1.0,1,4,12,True
ORT009,4566,9.0,682,129,,ORT,9.0,1,4,12,True
ORT014,4567,14.0,681,128,11274500,ORT,14.0,1,4,12,True
ORWWTP,4568,0.0, , , , ,0.0,1,4,12,True
OWC000,4569,0.0, , , ,OWC,0.0,1,4,12,True
OWN011,4570,11.3,,,,OWN,11.0,1,4,12,True
OWN040,4571,39.64,,,,OWN,40.0,1,4,12,True
OXB000,4572,0.0,,,11433212,,0.0,1,4,12,True
OYS001,4573,0.262,,,11436510,OYS,1.0,1,4,12,True
PARDE,4585,0.0,,,,,0.0,1,4,12,True
PCH000,4587,0.0,,,,,0.0,1,4,12,True
PCRST,4588,33.99,,,,,0.0,1,4,12,True
PCWA3,4592,0.0, , , , ,0.0,1,4,12,True
PEDRO,4593,56.49,,,11288000,,0.0,1,4,12,True
PGWWTP,4594,0.0, , , , ,0.0,1,4,12,True
PHP000,4595,0.06,,,11297000,PHP,0.0,1,4,12,True
PLC006,4597,5.97,,,11433040,PLC,6.0,1,4,12,True
PLC007,4598,6.12,,,,PLC,7.0,1,4,12,True
PLC009,4599,8.8,,,11432500,PLC,9.0,1,4,12,True
PLM001,4600,1.36,,,11440500,PLM,1.0,1,4,12,True
PLMAS,4601,0.0,,,,,0.0,1,4,12,True
POE006,4602,6.42,,,,POE,6.0,1,4,12,True
PRRIS,4604,,,,,,,1,4,12,True
PSC003,4607,3.26, , , ,PSC,3.0,1,4,12,True
PSC006,4608,6.35, , , ,PSC,6.0,1,4,12,True
PSC013,4609,12.97, , , ,PSC,13.0,1,4,12,True
PSC015,4610,15.0, , , ,PSC,15.0,1,4,12,True
PSC017,4611,16.79, , , ,PSC,17.0,1,4,12,True
PSC020,4612,19.6, , , ,PSC,20.0,1,4,12,True
PSC024,4613,23.53, , , ,PSC,24.0,1,4,12,True
PSC033,4614,33.52, , , ,PSC,0.0,1,4,12,True
PTH007,4615,7.0,413,404, ,PTH,7.0,1,4,12,True
PTH011,4616,10.77,412,403,11455000 / DWR  A0-9130,PTH,11.0,1,4,12,True
PTH015,4617,15.0,411,402, ,PTH,15.0,1,4,12,True
PTH020,4618,20.0,410,401, ,PTH,20.0,1,4,12,True
PTH021,4619,21.48, , ,11454500,PTH,21.0,1,4,12,True
PTH024,4620,24.43,428,400,11454210,PTH,24.0,1,4,12,True
PTH030,4621,29.68, , ,11454000,PTH,30.0,1,4,12,True
PTH070,4622,70.0,,,,,70.0,1,4,12,True
PUTAH,4626,0.0,,,,,0.0,1,4,12,True
PYN001,4627,0.45,046,225,11377500,PYN,1.0,1,4,12,True
PYR001,4628,0.317,,,11435100,PYR,1.0,1,4,12,True
PYRMD,4629,,,,,,,1,4,12,True
QNT005,4661,4.38,,,,QNT,5.0,1,4,12,True
RCK001,4674,1.0,,,1.1444201114442E+23,RKC,1.0,1,4,12,True
RCT007,4675,7.0,,,,,7.0,1,4,12,True
RD1500,4677,0.0, , ,DWR (SBP), ,0.0,1,4,12,True
RFS11,4679,0.0, , , , ,0.0,1,4,12,True
RFS13,4680,0.0, , , , ,0.0,1,4,12,True
RFS14,4681,0.0, , , , ,0.0,1,4,12,True
RFS18,4682,0.0, , , , ,0.0,1,4,12,True
RFS22,4683,0.0, , , , ,0.0,1,4,12,True
RFS23,4684,0.0, , , , ,0.0,1,4,12,True
RFS25,4685,0.0, , , , ,0.0,1,4,12,True
RFS26N,4686,0.0, , , , ,0.0,1,4,12,True
RFS26S,4687,0.0, , , , ,0.0,1,4,12,True
RFS61A,4688,0.0,,,,,0.0,1,4,12,True
RFS61B,4689,0.0,,,,,0.0,1,4,12,True
RFS61C,4690,0.0,,,,,0.0,1,4,12,True
RFS61D,4691,0.0,,,,,0.0,1,4,12,True
RFS63,4692,63.0,,,,,63.0,1,4,12,True
RFS64,4693,64.0,,,,,64.0,1,4,12,True
RFS71A,4694,0.0,,,,,0.0,1,4,12,True
RFS8S,4695,0.0, , , , ,0.0,1,4,12,True
RLIEF,4696,1.07,,,,,0.0,1,4,12,True
RLLNS,4697,49.96, , , , ,0.0,1,4,12,True
RLT007,4698,6.9,,,11427765,RLT,7.0,1,4,12,True
RNCHO,4699,,,,,,,1,4,12,True
RPT004,4700,3.6,,,11429300,RPT,4.0,1,4,12,True
RRT000,4701,0.0,,,11427940,RRT,0.0,1,4,12,True
RSL001,4702,1.07, , , ,RSL,1.0,1,4,12,True
RSL004,4703,0.0, , , ,RSL,0.0,1,4,12,True
RUB001,4705,0.56,,,,RUB,1.0,1,4,12,True
RUB002,4706,1.2,,,11433200,RUB,2.0,1,4,12,True
RUB004,4707,3.63,,,,RUB,4.0,1,4,12,True
RUB005,4708,5.27,,,,RUB,5.0,1,4,12,True
RUB023,4709,23.0,,,,RUB,23.0,1,4,12,True
RUB031,4710,30.8,,,11428800,RUB,31.0,1,4,12,True
RUB032,4711,32.1899999999999,,,,RUB,32.0,1,4,12,True
RUB041,4712,41.4399999999999,,,,RUB,41.0,1,4,12,True
RUB044,4713,43.71,,,,RUB,44.0,1,4,12,True
RUB047,4714,47.38,,,11427960,RUB,47.0,1,4,12,True
RVC000,4715,0.0, , ,11406890,RVC,0.0,1,4,12,True
RVC005,4716,4.6, , , ,RVC,5.0,1,4,12,True
RVPHB,4717,2.36, , ,"USGS 11405100, USGS 11405075",PHB,2.0,1,4,12,True
SAC000,5041,0.0,531,204, ,SAC,0.0,1,4,12,True
SAC003,5042,3.0,525,416, ,SAC,3.0,1,4,12,True
SAC007,5043,7.0,526,415, ,SAC,7.0,1,4,12,True
SAC011,5044,11.0,527,414, ,SAC,11.0,1,4,12,True
SAC017,5045,16.75,492,389, ,SAC,17.0,1,4,12,True
SAC022,5046,22.0,493,388, ,SAC,22.0,1,4,12,True
SAC029,5047,29.12, , , ,SAC,29.0,1,4,12,True
SAC030,5048,29.72,476,387, ,SAC,30.0,1,4,12,True
SAC036,5049,36.0,475,386, ,SAC,36.0,1,4,12,True
SAC041,5050,41.0,463,385,11447810,SAC,41.0,1,4,12,True
SAC048,5051,48.0,451,384, ,SAC,48.0,1,4,12,True
SAC049,5052,48.85, , ,11447650,SAC,49.0,1,4,12,True
SAC050,5053,50.0, , , ,SAC,50.0,1,4,12,True
SAC053,5054,53.0,435,383, ,SAC,53.0,1,4,12,True
SAC057,5055,57.0,416,382, ,SAC,57.0,1,4,12,True
SAC061,5056,62.13, , ,11447500 / DWR  A0-2100,SAC,61.0,1,4,12,True
SAC062,5057,62.51, , , ,SAC,63.0,1,4,12,True
SAC063,5058,62.9,373,373, ,SAC,63.0,1,4,12,True
SAC064,5059,63.34, , , ,SAC,64.0,1,4,12,True
SAC065,5060,65.44, , , ,SAC,65.0,1,4,12,True
SAC066,5061,66.0,372,372,11426000,SAC,66.0,1,4,12,True
SAC074,5062,73.63, , , ,SAC,74.0,1,4,12,True
SAC075,5063,75.0,361,371, ,SAC,75.0,1,4,12,True
SAC077,5064,77.0, , , ,SAC,77.0,1,4,12,True
SAC078,5065,78.0,362,370, ,SAC,78.0,1,4,12,True
SAC081,5066,81.16,363,369,11425500,SAC,81.0,1,4,12,True
SAC082,5067,81.69,351,368, ,SAC,82.0,1,4,12,True
SAC083,5068,82.67,350,332, ,SAC,83.0,1,4,12,True
SAC085,5069,85.49,349,331, ,SAC,85.0,1,4,12,True
SAC091,5070,91.18, , , ,SAC,91.0,1,4,12,True
SAC092,5071,92.45,339,301,11391000 / DWR (KNL),SAC,92.0,1,4,12,True
SAC093,5072,92.82, , , ,SAC,93.0,1,4,12,True
SAC097,5073,97.0,327,300, ,SAC,97.0,1,4,12,True
SAC099,5074,99.2, , , ,SAC,99.0,1,4,12,True
SAC106,5075,106.0,315,299, ,SAC,106.0,1,4,12,True
SAC109,5076,108.7, , , ,SAC,109.0,1,4,12,True
SAC115,5077,114.72,303,298, ,SAC,115.0,1,4,12,True
SAC120,5078,120.66, , ,11390500,SAC,120.0,1,4,12,True
SAC121,5079,120.87, , ,11390500,SAC,121.0,1,4,12,True
SAC122,5080,121.76,291,297, ,SAC,122.0,1,4,12,True
SAC129,5081,129.0,277,296, ,SAC,129.0,1,4,12,True
SAC134,5082,134.0,269,295, ,SAC,134.0,1,4,12,True
SAC136,5083,136.46, , , ,SAC,136.0,1,4,12,True
SAC141,5084,140.63,262,294, ,SAC,141.0,1,4,12,True
SAC146,5085,145.88, , ,11389500 / DWR A0-2420 (COL),SAC,146.0,1,4,12,True
SAC148,5086,148.0,254,282,11389470 / DWR A0-2981,SAC,148.0,1,4,12,True
SAC154,5087,154.0,240,281, ,SAC,154.0,1,4,12,True
SAC159,5088,159.34, , ,11389350 / DWR A0-2986 (MLW),SAC,159.0,1,4,12,True
SAC162,5089,162.0,221,280, ,SAC,162.0,1,4,12,True
SAC168,5090,168.0,202,279, ,SAC,168.0,1,4,12,True
SAC169,5091,169.23, , ,11389000 / DWR  A0-2500,SAC,169.0,1,4,12,True
SAC174,5092,174.0,186,278, ,SAC,174.0,1,4,12,True
SAC178,5093,178.0,171,277, ,SAC,178.0,1,4,12,True
SAC182,5094,182.0,155,276, ,SAC,182.0,1,4,12,True
SAC185,5095,185.36, , ,11388700 / DWR A0-2570 (ORD),SAC,185.0,1,4,12,True
SAC188,5096,188.0,144,275, ,SAC,188.0,1,4,12,True
SAC193,5097,192.56,140,274, ,SAC,193.0,1,4,12,True
SAC195,5098,195.57, , , ,SAC,195.0,1,4,12,True
SAC196,5099,195.71,129,262, ,SAC,196.0,1,4,12,True
SAC201,5100,201.38, , ,11383800 / DWR A0-2630 (HMC),SAC,201.0,1,4,12,True
SAC207,5101,206.55,113,261, ,SAC,207.0,1,4,12,True
SAC214,5102,214.0,105,260, ,SAC,214.0,1,4,12,True
SAC217,5103,217.27, , ,11383730 / DWR A0-2700 (VIN),SAC,217.0,1,4,12,True
SAC218,5104,218.23,099,255, ,SAC,218.0,1,4,12,True
SAC224,5105,224.0,094,247, ,SAC,224.0,1,4,12,True
SAC228,5106,228.02,086,236, ,SAC,228.0,1,4,12,True
SAC229,5107,228.48, , , ,SAC,229.0,1,4,12,True
SAC232,5108,231.83,079,232, ,SAC,232.0,1,4,12,True
SAC240,5109,240.0,072,231,11378930,SAC,240.0,1,4,12,True
SAC247,5110,247.25,068,230,11378000,SAC,247.0,1,4,12,True
SAC250,5111,249.87,067,229, ,SAC,250.0,1,4,12,True
SAC254,5112,254.0,055,228, ,SAC,254.0,1,4,12,True
SAC257,5113,257.27, , ,11377100,SAC,257.0,1,4,12,True
SAC259,5114,259.0,056,224, ,SAC,259.0,1,4,12,True
SAC265,5115,265.0,045,223, ,SAC,265.0,1,4,12,True
SAC269,5116,268.54,037,217, ,SAC,269.0,1,4,12,True
SAC271,5117,271.0, , , ,SAC,271.0,1,4,12,True
SAC273,5118,273.45, , ,DWR  (BSF),SAC,273.0,1,4,12,True
SAC275,5119,274.88,029,216, ,SAC,275.0,1,4,12,True
SAC277,5120,277.39,023,210, ,SAC,277.0,1,4,12,True
SAC281,5121,281.0,022,209, ,SAC,281.0,1,4,12,True
SAC287,5122,286.55,015,208, ,SAC,287.0,1,4,12,True
SAC289,5123,289.15,009,207, ,SAC,289.0,1,4,12,True
SAC294,5124,293.54,005,206, ,SAC,294.0,1,4,12,True
SAC296,5125,295.77,001,205, ,SAC,296.0,1,4,12,True
SAC299,5126,298.65, , ,11370500,SAC,299.0,1,4,12,True
SAC301,5127,300.79, , , ,SAC,301.0,1,4,12,True
SACN,5128,0.0, , , , ,0.0,1,4,12,True
SACS,5129,0.0, , , , ,0.0,1,4,12,True
SACW,5130,0.0, , , , ,0.0,1,4,12,True
SAL006,5131,5.83,,,11261100,SAL,6.0,1,4,12,True
SAL017,5132,16.52,,,11261000,SAL,17.0,1,4,12,True
SBA000,5133,0.0,,,,SBA,0.0,1,4,12,True
SBCWD,5141,0.0,,,,,0.0,1,4,12,True
SBP012,5142,12.0, , , ,SBP,12.0,1,4,12,True
SBP014,5143,13.53,317,339, ,SBP,14.0,1,4,12,True
SBP018,5144,17.5,305,338, ,SBP,18.0,1,4,12,True
SBP021,5145,20.76,293,337, ,SBP,21.0,1,4,12,True
SBP024,5146,23.52,281,336, ,SBP,24.0,1,4,12,True
SBP028,5147,27.52,278,335, ,SBP,28.0,1,4,12,True
SBP031,5148,31.0,270,334,11390425,SBP,31.0,1,4,12,True
SCKWD,5149,0.0, , , , ,0.0,1,4,12,True
SCOTF,5150,24.0,,,,DER,24.0,1,4,12,True
SCR002,5151,2.25, , , ,SCR,1.0,1,4,12,True
SCT000,5152,0.0, , ,11413250,SCT,0.0,1,4,12,True
SCVWD,5154,0.0,,,,,0.0,1,4,12,True
SCW008,5156,7.79, , ,11375870,SCW,8.0,1,4,12,True
SDC001,5157,4.0,,,11311000,SDC,1.0,1,4,12,True
SDT002,5160,2.23,,,11293580,,2.0,1,4,12,True
SEC009,5161,9.1, , , ,SEC,9.0,1,4,12,True
SFA011,5164,10.96,,,,SFA,11.0,1,4,12,True
SFA030,5166,29.525, , ,11444500,SFA,30.0,1,4,12,True
SFA032,5167,32.07,,,,SFA,32.0,1,4,12,True
SFA035,5168,34.3639999999999,,,,SFA,35.0,1,4,12,True
SFA040,5170,40.131,,,11443500,SFA,40.0,1,4,12,True
SFA044,5171,43.6499999999999,,,,SFA,44.0,1,4,12,True
SFA045,5172,45.6,,,11441895,SFA,45.0,1,4,12,True
SFA046,5173,45.82,,,,SFA,46.0,1,4,12,True
SFA048,5174,48.25,,,,SFA,48.0,1,4,12,True
SFA059,5175,58.6899999999999,,,,SFA,59.0,1,4,12,True
SFA063,5176,62.5,,,,SFA,63.0,1,4,12,True
SFA065,5177,65.7099999999999,,,,SFA,65.0,1,4,12,True
SFA066,5178,66.31,,,,SFA,66.0,1,4,12,True
SFA067,5179,66.5699999999999,,,,SFA,67.0,1,4,12,True
SFA068,5180,67.8199999999999,,,11435500,SFA,68.0,1,4,12,True
SFA076,5181,76.1099999999999,,,,SFA,76.0,1,4,12,True
SFA079,5182,78.893,,,,SFA,79.0,1,4,12,True
SFA085,5183,84.7199999999999,,,,SFA,85.0,1,4,12,True
SFF002,5185,2.45, , , ,SFF,2.0,1,4,12,True
SFF008,5186,7.717, , ,11397000,SFF,8.0,1,4,12,True
SFF011,5187,11.0, , ,11396350,SFF,11.0,1,4,12,True
SFF018,5188,18.141, , ,11396200,SFF,18.0,1,4,12,True
SFF020,5190,19.72, , , ,SFF,20.0,1,4,12,True
SFF028,5191,28.87, , ,11395200,SFF,28.0,1,4,12,True
SFF029,5192,28.98, , , ,SFF,29.0,1,4,12,True
SFF039,5193,38.5, , ,11395030,SFF,39.0,1,4,12,True
SFM003,5194,2.74,,,11318500,SFM,3.0,1,4,12,True
SFM005,5195,5.19,,,,SFM,5.0,1,4,12,True
SFR004,5197,4.98,,,11430000,SFR,4.0,1,4,12,True
SFR005,5198,5.16,,,,SFR,5.0,1,4,12,True
SFR006,5199,6.39,,,,SFR,6.0,1,4,12,True
SFS013,5200,12.66,,,,SFS,13.0,1,4,12,True
SFS030,5203,30.01,,,11297200,SFS,30.0,1,4,12,True
SFS033,5204,32.7199999999999,,,11296500,SFS,33.0,1,4,12,True
SFT000,5205,0.0, , ,11395150,SFT,0.0,1,4,12,True
SFT002,5206,2.0,,,11281000,SFT,2.0,1,4,12,True
SFT003,5207,3.0,,,11281000,SFT,3.0,1,4,12,True
SFY007,5212,7.24, , ,11417500,SFY,7.0,1,4,12,True
SFY033,5213,33.1839999999999,,,,SFY,33.0,1,4,12,True
SFY040,5214,40.7899999999999,,,11414250,SFY,40.0,1,4,12,True
SFY041,5215,41.2999999999999,,,11414210,SFY,41.0,1,4,12,True
SFY043,5216,43.0,,,,,43.0,1,4,12,True
SFY044,5217,43.78,,,,SFY,44.0,1,4,12,True
SFY048,5218,48.02,,,11414000,SFY,48.0,1,4,12,True
SGRGE,5716,49.0, , , , ,0.0,1,4,12,True
SHSTA,5750,309.52, , ,11369500, ,0.0,1,4,12,True
SIDSH,5752,0.0, , , , ,0.0,1,4,12,True
SILVR,5753,15.6,,,,SLF,0.0,1,4,12,True
SJR006,5754,6.0,532,203, ,SJR,6.0,1,4,12,True
SJR009,5755,9.0,533,202, ,SJR,0.0,1,4,12,True
SJR013,5756,13.0,534,201, ,SJR,0.0,1,4,12,True
SJR022,5758,21.68,520,172, ,SJR,0.0,1,4,12,True
SJR023,5759,23.27,540,171, ,SJR,0.0,1,4,12,True
SJR026,5760,25.89, , , ,SJR,0.0,1,4,12,True
SJR028,5761,28.23,543,170, ,SJR,0.0,1,4,12,True
SJR033,5762,32.59,553,169, ,SJR,0.0,1,4,12,True
SJR038,5763,37.53,558,160, ,SJR,38.0,1,4,12,True
SJR042,5764,41.68,567,159, ,SJR,42.0,1,4,12,True
SJR043,5765,42.92, , , ,SJR,43.0,1,4,12,True
SJR048,5766,48.0,576,158, ,SJR,0.0,1,4,12,True
SJR053,5767,53.34, , , ,SJR,0.0,1,4,12,True
SJR056,5768,56.0,592,157, ,SJR,56.0,1,4,12,True
SJR062,5769,61.64,605,156, ,SJR,62.0,1,4,12,True
SJR070,5770,69.8199999999999,,,11303500,SJR,70.0,1,4,12,True
SJR072,5771,71.56,615,145,,SJR,72.0,1,4,12,True
SJR075,5772,74.9099999999999,,,11290500,SJR,75.0,1,4,12,True
SJR081,5773,81.4899999999999,633,134,,SJR,81.0,1,4,12,True
SJR082,5774,81.76,,,,SJR,82.0,1,4,12,True
SJR087,5775,87.31,,,,SJR,87.0,1,4,12,True
SJR090,5776,90.0,649,133,,SJR,90.0,1,4,12,True
SJR091,5777,91.0,,,,SJR,91.0,1,4,12,True
SJR096,5778,95.9399999999999,660,132,,SJR,96.0,1,4,12,True
SJR101,5779,100.54,,,,SJR,101.0,1,4,12,True
SJR105,5781,104.689999999999,,,11274550,SJR,105.0,1,4,12,True
SJR106,5782,106.43,671,127,,SJR,106.0,1,4,12,True
SJR111,5783,111.0,683,126,,SJR,111.0,1,4,12,True
SJR114,5784,114.219999999999,,,,SJR,114.0,1,4,12,True
SJR115,5785,115.859999999999,,,11274000,SJR,115.0,1,4,12,True
SJR116,5786,116.0,693,115,,SJR,116.0,1,4,12,True
SJR117,5787,117.189999999999,,,,SJR,117.0,1,4,12,True
SJR119,5788,119.099999999999,,,,SJR,119.0,1,4,12,True
SJR123,5789,123.219999999999,702,114,11261500,SJR,123.0,1,4,12,True
SJR127,5790,126.9,,,,SJR,127.0,1,4,12,True
SJR131,5791,130.939999999999,,,,SJR,131.0,1,4,12,True
SJR134,5792,133.74,715,104,,SJR,134.0,1,4,12,True
SJR141,5793,141.0,728,103,,SJR,141.0,1,4,12,True
SJR145,5794,145.34,749,92,,SJR,145.0,1,4,12,True
SJR152,5795,152.0,768,91,,SJR,152.0,1,4,12,True
SJR157,5796,157.0,769,90,,SJR,157.0,1,4,12,True
SJR166,5797,166.439999999999,784,79,,SJR,166.0,1,4,12,True
SJR173,5798,173.0,798,68,,SJR,173.0,1,4,12,True
SJR179,5799,179.0,,,,SJR,179.0,1,4,12,True
SJR180,5800,180.0,818,67,,SJR,180.0,1,4,12,True
SJR185,5801,185.0,829,66,,SJR,185.0,1,4,12,True
SJR192,5802,192.0,843,65,,SJR,192.0,1,4,12,True
SJR195,5803,195.06,,,,SJR,195.0,1,4,12,True
SJR198,5804,198.0,858,64,,SJR,198.0,1,4,12,True
SJR200,5805,200.0,,,,SJR,200.0,1,4,12,True
SJR201,5806,200.849999999999,872,53,,SJR,201.0,1,4,12,True
SJR205,5807,205.259999999999,,,,SJR,205.0,1,4,12,True
SJR213,5808,213.62,,,,SJR,213.0,1,4,12,True
SJR214,5809,213.729999999999,873,61,,SJR,214.0,1,4,12,True
SJR221,5810,221.0,874,60,,SJR,221.0,1,4,12,True
SJR225,5811,225.129999999999,,,,SJR,225.0,1,4,12,True
SJR227,5812,227.479999999999,875,59,11253050,SJR,227.0,1,4,12,True
SJR235,5813,235.0,876,58,,SJR,235.0,1,4,12,True
SJR242,5814,242.0,877,57,11252500,SJR,242.0,1,4,12,True
SJR249,5815,249.0,878,56,,SJR,249.0,1,4,12,True
SJR256,5816,256.0,879,55,,SJR,256.0,1,4,12,True
SJR258,5817,258.089999999999,,,,SJR,258.0,1,4,12,True
SJR263,5818,263.49,880,54,11251000,SJR,263.0,1,4,12,True
