from_element_id,to_element_id,from_element_code,to_element_code,created_by,connection_type,source_id
2310,1888,C_MFA026,MFA025,2,operational,5
1614,2310,MFA026,C_MFA026,2,operational,5
2746,971,MFA024,C_MFA024,2,operational,5
900,2746,C_MFA025,MFA024,2,operational,5
1888,900,MFA025,C_MFA025,2,operational,5
3907,860,C_STMPY,PLC009,2,operational,5
4225,3907,STMPY,C_STMPY,2,operational,5
4225,6154,STMPY,E_STMPY,2,operational,5
5140,4225,I_STMPY,STMPY,2,operational,5
5167,5140,Inflow to Stumpy Meadows Reservoir,I_STMPY,2,operational,5
5512,6966,WTP WAL,D_WTPWAL_GDPUD_NU,2,operational,5
6966,5498,D_WTPWAL_GDPUD_NU,GDPUD_NU,2,diversion,5
1013,4490,PLC007,D_PLC007_GDD010,2,operational,5
4490,4872,D_PLC007_GDD010,GDD010,2,diversion,5
1775,1660,C_PLC007,PLC006,2,operational,5
1013,1775,PLC007,C_PLC007,2,operational,5
608,1013,C_PLC009,PLC007,2,operational,5
860,608,PLC009,C_PLC009,2,operational,5
2680,2270,C_PLC006,RUB005,2,operational,5
1660,2680,PLC006,C_PLC006,2,operational,5
2277,1532,C_BLT000,LOONL,2,operational,5
345,2277,BLT000,C_BLT000,2,operational,5
1255,345,D_LRB004_BLT000,BLT000,2,diversion,5
2210,1255,LRB004,D_LRB004_BLT000,2,operational,5
310,1198,C_RUB041,HHOLE,2,operational,5
367,310,RUB041,C_RUB041,2,operational,5
6555,990,Duncan Creek,I_DCC010,2,operational,5
990,344,I_DCC010,DCC010,2,operational,5
2603,1043,C_DCC010,DCC009,2,operational,5
344,2603,DCC010,C_DCC010,2,operational,5
96,744,DCC008,C_DCC008,2,operational,5
744,232,C_DCC008,MFA040,2,operational,5
1043,2833,DCC009,C_DCC009,2,operational,5
2833,96,C_DCC009,DCC008,2,operational,5
997,1034,D_DCC009_FRMDW,FRMDW,2,diversion,5
1043,997,DCC009,D_DCC009_FRMDW,2,operational,5
2617,1034,I_FRMDW,FRMDW,2,operational,5
6272,2617,Inflow to French Meadows,I_FRMDW,2,operational,5
4125,1347,S_FRMDW,D_FRMDW_FMT002,2,operational,5
1347,2399,D_FRMDW_FMT002,FMT002,2,diversion,5
2399,2491,FMT002,C_FMT002,2,operational,5
2491,1198,C_FMT002,HHOLE,2,operational,5
1034,1222,FRMDW,C_FRMDW,2,operational,5
1222,2069,C_FRMDW,MFA047,2,operational,5
2069,845,MFA047,C_MFA047,2,operational,5
845,232,C_MFA047,MFA040,2,operational,5
988,367,C_RUB044,RUB041,2,operational,5
621,988,RUB044,C_RUB044,2,operational,5
725,621,C_RUB047,RUB044,2,operational,5
447,725,RUB047,C_RUB047,2,operational,5
2414,447,I_RUB047,RUB047,2,operational,5
4079,2414,Inflow to Rubicon Reservoir,I_RUB047,2,operational,5
447,5474,RUB047,D_RUB047_RRT000,2,operational,5
5474,1381,D_RUB047_RRT000,RRT000,2,diversion,5
1381,1637,RRT000,C_RRT000,2,operational,5
1637,2339,C_RRT000,LRB005,2,operational,5
1080,2210,I_LRB004,LRB004,2,operational,5
7030,1080,Little Rubicon River,I_LRB004,2,operational,5
1926,645,C_LRB004,LRB003,2,operational,5
2210,1926,LRB004,C_LRB004,2,operational,5
2891,2210,C_LRB005,LRB004,2,operational,5
2339,2891,LRB005,C_LRB005,2,operational,5
326,783,C_HHOLE,RUB031,2,operational,5
1198,326,HHOLE,C_HHOLE,2,operational,5
971,2407,C_MFA024,MFA023,2,operational,5
3998,4550,North Fork of Middle Fork American River,I_NMA003,2,operational,5
4550,4404,I_NMA003,NMA003,2,operational,5
4701,2746,C_NMA003,MFA024,2,operational,5
4404,4701,NMA003,C_NMA003,2,operational,5
1384,1971,MFA035,C_MFA035,2,operational,5
1971,1614,C_MFA035,MFA026,2,operational,5
1940,1384,C_MFA036,MFA035,2,operational,5
1908,1940,MFA036,C_MFA036,2,operational,5
1628,2443,D_MFA036_RLT007,RLT007,2,diversion,5
1908,1628,MFA036,D_MFA036_RLT007,2,operational,5
889,1927,RUB001,C_RUB001,2,operational,5
1927,1614,C_RUB001,MFA026,2,operational,5
183,889,C_RUB002,RUB001,2,operational,5
93,183,RUB002,C_RUB002,2,operational,5
1997,93,C_RUB004,RUB002,2,operational,5
1445,1997,RUB004,C_RUB004,2,operational,5
3551,1445,C_LNG012,RUB004,2,operational,5
3835,3551,LNG012,C_LNG012,2,operational,5
1738,2562,C_MFA040,MFA038,2,operational,5
232,1738,MFA040,C_MFA040,2,operational,5
2443,2974,RLT007,C_RLT007,2,operational,5
2974,889,C_RLT007,RUB001,2,operational,5
1106,1908,C_MFA037,MFA036,2,operational,5
2365,1106,MFA037,C_MFA037,2,operational,5
2168,500,MFT011,C_MFT011,2,operational,5
500,2365,C_MFT011,MFA037,2,operational,5
1076,2365,C_MFA038,MFA037,2,operational,5
2562,1076,MFA038,C_MFA038,2,operational,5
982,2168,C_MFT004,MFT011,2,operational,5
1781,982,MFT004,C_MFT004,2,operational,5
2060,1781,C_MFT003,MFT004,2,operational,5
2593,2060,MFT003,C_MFT003,2,operational,5
1198,794,HHOLE,D_HHOLE_MFT003,2,operational,5
794,2593,D_HHOLE_MFT003,MFT003,2,diversion,5
780,3835,C_NLC002,LNG012,2,operational,5
54,2424,NLC003,C_NLC003,2,operational,5
1251,3835,C_SLC002,LNG012,2,operational,5
353,658,SLC003,C_SLC003,2,operational,5
5366,54,D_NLC003_NCT001,NLC003,2,diversion,5
5366,5826,D_NLC003_NCT001,NCT001,2,diversion,5
4098,353,D_SLC003_SCT001,SLC003,2,diversion,5
4098,6454,D_SLC003_SCT001,SCT001,2,diversion,5
1513,780,NLC002,C_NLC002,2,operational,5
2424,1513,C_NLC003,NLC002,2,operational,5
658,724,C_SLC003,SLC002,2,operational,5
724,1251,SLC002,C_SLC002,2,operational,5
5277,1781,C_NCT001,MFT004,2,operational,5
5826,5277,NCT001,C_NCT001,2,operational,5
6379,2593,C_SCT001,MFT003,2,operational,5
6454,6379,SCT001,C_SCT001,2,operational,5
974,367,C_LRB003,RUB041,2,operational,5
645,974,LRB003,C_LRB003,2,operational,5
37,2742,SFA032,C_SFA032,2,operational,5
1034,6964,FRMDW,E_FRMDW,2,operational,5
1198,5710,HHOLE,E_HHOLE,2,operational,5
3686,6814,GERLE,E_GERLE,2,operational,5
1532,4006,LOONL,E_LOONL,2,operational,5
1909,42,SLV014,C_SLV014,2,operational,5
2497,92,SFA059,C_SFA059,2,operational,5
2857,53,PLM001,C_PLM001,2,operational,5
1372,1217,ALD001,C_ALD001,2,operational,5
2876,1289,ALD002,C_ALD002,2,operational,5
3613,4446,C_SFA079,SFA076,2,operational,5
19,2736,SFA035,C_SFA035,2,operational,5
2242,1856,NFA011,C_NFA011,2,operational,5
910,93,I_RUB002,RUB002,2,operational,5
4472,910,Local inflow to Rubicon River near Foresthill,I_RUB002,2,operational,5
5617,4365,Local inflow to Middle Fork American River at Interbay Dam,I_MFA036,2,operational,5
4365,1908,I_MFA036,MFA036,2,operational,5
1592,1198,I_HHOLE,HHOLE,2,operational,5
6611,1592,Hell Hole Reservoir Local Inflow,I_HHOLE,2,operational,5
660,410,C_NFF020,NFF008,2,operational,5
2246,2173,NFF027,C_NFF027,2,operational,5
2689,28,NFF028,C_NFF028,2,operational,5
1061,2719,NFF029,C_NFF029,2,operational,5
4986,1061,I_NFF029,NFF029,2,operational,5
1061,1305,NFF029,D_NFF029_POE006,2,operational,5
5293,5709,NFF030,C_NFF030,2,operational,5
5709,1061,C_NFF030,NFF029,2,operational,5
4968,6299,D_NFF035_CST004,CST004,2,diversion,5
1861,4968,NFF035,D_NFF035_CST004,2,operational,5
6767,5293,C_NFF034,NFF030,2,operational,5
6782,6767,NFF034,C_NFF034,2,operational,5
1861,451,NFF035,C_NFF035,2,operational,5
451,6782,C_NFF035,NFF034,2,operational,5
5494,6782,C_GZL007,NFF034,2,operational,5
2719,2689,C_NFF029,NFF028,2,operational,5
6599,6293,C_NFF038,NFF037,2,operational,5
5315,5979,GZL008,C_GZL008,2,operational,5
5979,3635,C_GZL008,GZL007,2,operational,5
5494,3635,C_GZL007,GZL007,2,operational,5
452,2056,C_BUK007,BUK007,2,operational,5
452,1103,C_BUK007,NFF039,2,operational,5
1103,864,NFF039,C_NFF039,2,operational,5
6921,2056,C_LBUCK,BUK007,2,operational,5
6921,4030,C_LBUCK,LBUCK,2,operational,5
3600,3928,BUCKS,E_BUCKS,2,operational,5
3520,3600,C_BUCKS,BUCKS,2,operational,5
3520,4030,C_BUCKS,LBUCK,2,operational,5
5155,3600,I_BUCKS,BUCKS,2,operational,5
5816,6698,I_GZL009,GZL009,2,operational,5
28,2246,C_NFF028,NFF027,2,operational,5
2688,660,NFF020,C_NFF020,2,operational,5
2173,2688,C_NFF027,NFF020,2,operational,5
1305,1400,D_NFF029_POE006,POE006,2,diversion,5
1400,2012,POE006,C_POE006,2,operational,5
2012,2688,C_POE006,NFF020,2,operational,5
6299,5491,CST004,C_CST004,2,operational,5
5491,5293,C_CST004,NFF030,2,operational,5
7008,3908,D_GZL008_GFT003,GFT003,2,diversion,5
5315,7008,GZL008,D_GZL008_GFT003,2,operational,5
6761,3908,C_GFT003,GFT003,2,operational,5
5855,5315,C_GZL009,GZL008,2,operational,5
5855,6698,C_GZL009,GZL009,2,operational,5
4911,6698,C_GRT003,GZL009,2,operational,5
6551,4911,GRT003,C_GRT003,2,operational,5
6364,6551,D_LBUCK_GRT003,GRT003,2,diversion,5
4030,6364,LBUCK,D_LBUCK_GRT003,2,operational,5
6761,4697,C_GFT003,NFF038,2,operational,5
864,4697,C_NFF039,NFF038,2,operational,5
6599,4697,C_NFF038,NFF038,2,operational,5
86,1103,C_NFF045,NFF039,2,operational,5
86,747,C_NFF045,NFF045,2,operational,5
2913,2848,NFF046,C_NFF046,2,operational,5
2848,747,C_NFF046,NFF045,2,operational,5
5814,2913,I_NFF046,NFF046,2,operational,5
6293,3797,NFF037,C_NFF037,2,operational,5
3797,1861,C_NFF037,NFF035,2,operational,5
2913,5567,NFF046,D_NFF046_RCT007,2,operational,5
5309,6080,C_RCT007,RCT007,2,operational,5
5567,6080,D_NFF046_RCT007,RCT007,2,diversion,5
5309,6293,C_RCT007,NFF037,2,operational,5
5634,3744,NFF048,C_NFF048,2,operational,5
3744,2913,C_NFF048,NFF046,2,operational,5
129,1776,NFF050,C_NFF050,2,operational,5
1776,5634,C_NFF050,NFF048,2,operational,5
2162,2978,EBF001,C_EBF001,2,operational,5
2978,129,C_EBF001,NFF050,2,operational,5
2359,2162,I_EBF001,EBF001,2,operational,5
1491,1203,EBF018,C_EBF018,2,operational,5
1203,2162,C_EBF018,EBF001,2,operational,5
198,1491,C_ANTLP,EBF018,2,operational,5
320,1846,I_ANTLP,ANTLP,2,operational,5
1846,5895,ANTLP,E_ANTLP,2,operational,5
198,6918,C_ANTLP,S_ANTLP,2,operational,5
1230,129,C_NFF057,NFF050,2,operational,5
4517,4018,C_BTN007,BTN007,2,operational,5
4517,5634,C_BTN007,NFF048,2,operational,5
6606,4018,D_NFF058_BTN007,BTN007,2,diversion,5
907,709,NFF058,C_NFF058,2,operational,5
709,1001,C_NFF058,NFF057,2,operational,5
907,6606,NFF058,D_NFF058_BTN007,2,operational,5
5938,907,I_NFF058,NFF058,2,operational,5
1001,1230,NFF057,C_NFF057,2,operational,5
2063,1031,NFF059,C_NFF059,2,operational,5
1031,907,C_NFF059,NFF058,2,operational,5
2535,2097,C_BTVLY,NFF060,2,operational,5
665,2318,I_BTVLY,BTVLY,2,operational,5
2318,4623,BTVLY,E_BTVLY,2,operational,5
2535,2318,C_BTVLY,BTVLY,2,operational,5
2097,312,NFF060,C_NFF060,2,operational,5
312,2063,C_NFF060,NFF059,2,operational,5
957,2222,BTT007,C_BTT007,2,operational,5
2222,2318,C_BTT007,BTVLY,2,operational,5
2968,281,I_ALMNR,ALMNR,2,operational,5
281,5133,ALMNR,E_ALMNR,2,operational,5
3986,2797,S_ALMNR,C_ALMNR,2,operational,5
2797,5869,C_ALMNR,NFF069,2,operational,5
5869,5472,NFF069,C_NFF069,2,operational,5
5472,2097,C_NFF069,NFF060,2,operational,5
2884,895,D_ALMNR_BVT003,BVT003,2,diversion,5
281,2884,ALMNR,D_ALMNR_BVT003,2,operational,5
1161,895,C_BVT003,BVT003,2,operational,5
1161,957,C_BVT003,BTT007,2,operational,5
5165,2183,S_MTMDW,C_MTMDW,2,operational,5
2183,3680,C_MTMDW,NFF080,2,operational,5
1675,6916,MTMDW,E_MTMDW,2,operational,5
487,1675,I_MTMDW,MTMDW,2,operational,5
2404,1849,D_BTVLY_CRB002,CRB002,2,diversion,5
3580,2404,S_BTVLY,D_BTVLY_CRB002,2,operational,5
2305,1849,C_CRB002,CRB002,2,operational,5
2305,2063,C_CRB002,NFF059,2,operational,5
588,2400,I_MFF087,MFF087,2,operational,5
1154,941,R_LCCWD_MFF095,MFF095,2,return,5
6582,1154,LCCWD Little Last Chance Irrigation District DWR Non-District,R_LCCWD_MFF095,2,operational,5
941,2783,MFF095,C_MFF095,2,operational,5
837,2024,BGC002,C_BGC002,2,operational,5
2482,1360,C_DAVIS,DAVIS,2,operational,5
2036,1360,I_DAVIS,DAVIS,2,operational,5
1360,4062,DAVIS,E_DAVIS,2,operational,5
2482,837,C_DAVIS,BGC002,2,operational,5
837,1006,BGC002,D_BGC002_PLMAS,2,operational,5
1006,4411,D_BGC002_PLMAS,PLMAS Plumas County Flood Control & Water Conservation District DWR Non-District,2,diversion,5
4411,395,PLMAS Plumas County Flood Control & Water Conservation District DWR Non-District,R_PLMAS_MFF088,2,operational,5
2573,16,NLL016,C_NLL016,2,operational,5
16,941,C_NLL016,MFF095,2,operational,5
2573,537,NLL016,D_NLL016_LCCWD,2,operational,5
537,6582,D_NLL016_LCCWD,LCCWD Little Last Chance Irrigation District DWR Non-District,2,diversion,5
1990,1176,I_FRMAN,FRMAN,2,operational,5
1176,5038,FRMAN,E_FRMAN,2,operational,5
1429,4768,C_FRMAN,S_FRMAN,2,operational,5
1990,3737,I_FRMAN,Little Last Chance Creek,2,operational,5
995,221,HKC002,C_HKC002,2,operational,5
2765,2050,TTC000,C_TTC000,2,operational,5
5445,5281,MIO010,D_MIO010_WBF006,2,operational,5
5281,1295,D_MIO010_WBF006,WBF006,2,diversion,5
3571,2643,C_MIO010,MIO023,2,operational,5
5445,3571,MIO010,C_MIO010,2,operational,5
5861,4890,WPT005,C_WPT005,2,operational,5
4890,5975,C_WPT005,WPT006,2,operational,5
4566,5861,D_LST004_WPT005,WPT005,2,diversion,5
5975,7034,WPT006,C_WPT006,2,operational,5
7034,6463,C_WPT006,SFF019,2,operational,5
5861,4259,WPT005,D_WPT005_OWC000,2,operational,5
2923,2027,D_OWC000_13_NA,OWC000,2,diversion,5
4259,2027,D_WPT005_OWC000,OWC000,2,diversion,5
6463,4891,SFF019,C_SFF019,2,operational,5
4891,1109,C_SFF019,SFF018,2,operational,5
6463,5815,SFF019,D_SFF019_FPT000,2,operational,5
5403,1658,C_FPT000,SFF011,2,operational,5
5815,4132,D_SFF019_FPT000,FPT000,2,diversion,5
4132,5403,FPT000,C_FPT000,2,operational,5
1570,5370,MNRRH,D_MNRRH_KRT000,2,operational,5
6310,1793,C_KRT000,FTR072,2,operational,5
5370,6880,D_MNRRH_KRT000,KRT000,2,diversion,5
6880,6310,KRT000,C_KRT000,2,operational,5
695,2573,C_LLC007,NLL016,2,operational,5
2783,413,C_MFF095,MFF088,2,operational,5
395,413,R_PLMAS_MFF088,MFF088,2,return,5
2024,413,C_BGC002,MFF088,2,operational,5
413,2143,MFF088,C_MFF088,2,operational,5
2143,2400,C_MFF088,MFF087,2,operational,5
2400,1071,MFF087,C_MFF087,2,operational,5
1071,2071,C_MFF087,MFF019,2,operational,5
2071,756,MFF019,C_MFF019,2,operational,5
255,2071,I_MFF019,MFF019,2,operational,5
1429,1743,C_FRMAN,LLC007,2,operational,5
1743,695,LLC007,C_LLC007,2,operational,5
5481,3629,BSC005,C_BSC005,2,operational,5
3629,696,C_BSC005,BSC009,2,operational,5
4845,5180,TFR000,C_TFR000,2,operational,5
5180,2660,C_TFR000,SFY033,2,operational,5
4845,5123,TFR000,D_TFR000_BSC005,2,operational,5
5123,5481,D_TFR000_BSC005,BSC005,2,diversion,5
4257,4845,C_LCBRF,TFR000,2,operational,5
4476,4257,LCBRF,C_LCBRF,2,operational,5
933,4803,D_LBC038_WTPAUB,WTP AUB,2,diversion,5
7024,3570,EDC014,C_EDC014,2,operational,5
3570,169,C_EDC014,EDC021,2,operational,5
5270,6136,D_JNKSN_WTPRSA,WTP RSA,2,diversion,5
679,4735,D_CMP014_JNKSN,S_JNKSN,2,diversion,5
1724,5988,JNKSN,E_JNKSN,2,operational,5
679,1211,D_CMP014_JNKSN,CMP014,2,diversion,5
5270,1724,D_JNKSN_WTPRSA,JNKSN,2,diversion,5
158,1478,C_CMP014,CMP005,2,operational,5
427,1568,C_CMP005,CMP001,2,operational,5
898,1478,C_JNKSN,CMP005,2,operational,5
1478,427,CMP005,C_CMP005,2,operational,5
1724,898,JNKSN,C_JNKSN,2,operational,5
1211,158,CMP014,C_CMP014,2,operational,5
2344,1568,I_CMP001,CMP001,2,operational,5
242,1724,I_JNKSN,JNKSN,2,operational,5
573,1211,I_CMP014,CMP014,2,operational,5
242,6812,I_JNKSN,Sly Park and Hazel Creeks,2,operational,5
573,5628,I_CMP014,Camp Creek,2,operational,5
5299,2344,Local Accretion,I_CMP001,2,operational,5
7024,4849,EDC014,D_EDC014_JNKSN,2,operational,5
4849,1724,D_EDC014_JNKSN,JNKSN,2,diversion,5
6128,2242,R_GDPUD_NU_NFA011,NFA011,2,return,5
6042,6128,GDPUD_NA,R_GDPUD_NU_NFA011,2,operational,5
4823,1013,I_PLC007,PLC007,2,operational,5
6436,4823,Local Inflow to Pilot Creek,I_PLC007,2,operational,5
5353,2826,I_SLV015,SLV015,2,operational,5
6440,1306,I_SLV006,SLV006,2,operational,5
4460,6440,Local Inflow to Silver Creek,I_SLV006,2,operational,5
6015,7005,ECHOL,E_ECHOL,2,operational,5
870,1959,ELC001,C_ELC001,2,operational,5
1959,1836,C_ELC001,SFA085,2,operational,5
4232,4379,L_SILVR,OYS001,2,operational,5
2211,4232,SILVR,L_SILVR,2,operational,5
4751,6281,D_WTPRSA_ELDID_NU3,ELDID_NU3,2,diversion,5
6136,4751,WTP RSA,D_WTPRSA_ELDID_NU3,2,operational,5
5128,5225,Weber Creek,I_WBR001,2,operational,5
5225,4386,I_WBR001,WBR001,2,operational,5
4386,5070,WBR001,C_WBR001,2,operational,5
6746,6330,SFA011,C_SFA011,2,operational,5
6330,821,C_SFA011,FOLSM,2,operational,5
4598,3992,Lake Aloha Inflow,I_ALOHA,2,operational,5
3992,6266,I_ALOHA,ALOHA,2,operational,5
6266,6666,ALOHA,E_ALOHA,2,operational,5
6823,4654,C_PYR001,SFA079,2,operational,5
6875,6885,C_ALOHA,PYR001,2,operational,5
6885,6823,PYR001,C_PYR001,2,operational,5
6395,6875,S_ALOHA,C_ALOHA,2,operational,5
6905,6885,I_PYR001,PYR001,2,operational,5
5101,6905,Inflow to Pyramid Creek,I_PYR001,2,operational,5
4482,4654,C_SFA085,SFA079,2,operational,5
4654,3613,SFA079,C_SFA079,2,operational,5
4368,965,C_SLF014,SLF010,2,operational,5
4175,4368,SLF014,C_SLF014,2,operational,5
4656,6746,C_SFA017,SFA011,2,operational,5
6203,3686,I_GERLE,GERLE,2,operational,5
4948,6203,Local Inflow to Gerle Reservoir,I_GERLE,2,operational,5
1124,1264,D_LBC030_BEC021,BEC021,2,diversion,5
836,2119,D_BEC021_LBC032,LBC032,2,diversion,5
1124,337,D_LBC030_BEC021,LBC030,2,diversion,5
1264,836,BEC021,D_BEC021_LBC032,2,operational,5
4206,6661,Long Canyon Creek Local Inflow,I_LNG012,2,operational,5
6661,3835,I_LNG012,LNG012,2,operational,5
5982,5527,NF Long Canyon Creek,I_NLC003,2,operational,5
5527,54,I_NLC003,NLC003,2,operational,5
5131,6415,SF Long Canyon Creek,I_SLC003,2,operational,5
6415,353,I_SLC003,SLC003,2,operational,5
4649,601,I_NNA013,NNA013,2,operational,5
3622,4649,North Branch NF American River Local Inflow,I_NNA013,2,operational,5
4790,5926,D_MFA026_OXB000,OXB000,2,diversion,5
4790,1614,D_MFA026_OXB000,MFA026,2,diversion,5
5931,1888,C_OXB000,MFA025,2,operational,5
5926,5931,OXB000,C_OXB000,2,operational,5
5341,2242,R_GDPUD_NA_NFA011,NFA011,2,return,5
5498,5341,GDPUD_NU,R_GDPUD_NA_NFA011,2,operational,5
6891,6042,D_GDD010_GDPUD_NA,GDPUD_NA,2,diversion,5
4872,6891,GDD010,D_GDD010_GDPUD_NA,2,operational,5
5490,2124,C_WRT000,WRT005,2,operational,5
6020,5490,WRT000,C_WRT000,2,operational,5
6414,4459,D_WRT000_ELDID_NU2,ELDID_NU2,2,diversion,5
6020,6414,WRT000,D_WRT000_ELDID_NU2,2,operational,5
1411,2064,SYC003,C_SYC003,2,operational,5
2064,1809,C_SYC003,SYC020,2,operational,5
1411,6724,SYC003,D_SYC003_SYCLOS,2,operational,5
6057,2855,C_SFY048,SFY044,2,operational,5
5290,6057,SFY048,C_SFY048,2,operational,5
4120,5290,I_SFY048,SFY048,2,operational,5
4394,4120,South Fork Yuba River,I_SFY048,2,operational,5
5087,2676,C_FRNCH,BOWMN,2,operational,5
5205,5087,FRNCH,C_FRNCH,2,operational,5
5421,5205,I_FRNCH,FRNCH,2,operational,5
4010,5421,Inflow to French Lake,I_FRNCH,2,operational,5
6614,2949,SG192_CSM011_29,CSM011,2,operational,5
5405,1181,SG_CSM005_466,CSM005,2,operational,5
516,4228,C_CSM005,CSM001,2,operational,5
1181,516,CSM005,C_CSM005,2,operational,5
2004,2949,C_CSM011,CSM011,2,operational,5
2004,1181,C_CSM011,CSM005,2,operational,5
5070,6746,C_WBR001,SFA011,2,operational,5
5685,4644,SLF009,C_SLF009,2,operational,5
4644,1798,C_SLF009,SFA067,2,operational,5
5241,5685,I_SLF009,SLF009,2,operational,5
6016,5241,Local inflow to Silver Fork American River,I_SLF009,2,operational,5
1114,2949,C_DEE020,CSM011,2,operational,5
801,1114,DEE020,C_DEE020,2,operational,5
2939,801,C_DEE023,DEE020,2,operational,5
142,2939,DEE023,C_DEE023,2,operational,5
1721,142,I_DEE023,DEE023,2,operational,5
6393,1721,Deer Creek,I_DEE023,2,operational,5
1475,2949,C_CSM016,CSM011,2,operational,5
956,1475,CSM016,C_CSM016,2,operational,5
3769,956,SG191_CSM016_29,CSM016,2,operational,5
1777,956,C_CSM021,CSM016,2,operational,5
1571,1777,CSM021,C_CSM021,2,operational,5
6887,1571,SG190_CSM021_29,CSM021,2,operational,5
763,1571,C_CSM026,CSM021,2,operational,5
2559,763,CSM026,C_CSM026,2,operational,5
2281,2559,C_CSM033,CSM026,2,operational,5
4353,2559,SG189_CSM026_29,CSM026,2,operational,5
1765,2281,CSM033,C_CSM033,2,operational,5
3985,1765,SG188_CSM033_29,CSM033,2,operational,5
1765,4763,CSM033,D_CSM033_RNCHO,2,operational,5
4763,4434,D_CSM033_RNCHO,RNCHO,2,diversion,5
12,1765,C_CSM035,CSM033,2,operational,5
1201,12,CSM035,C_CSM035,2,operational,5
1282,1201,I_CSM035,CSM035,2,operational,5
3919,1282,Cosumnes River,I_CSM035,2,operational,5
1393,6449,C_LBC030,LBC031,2,operational,5
6449,5882,LBC031,C_LBC031,2,operational,5
5882,2119,C_LBC031,LBC032,2,operational,5
5361,3695,WSE000,C_WSE000,2,operational,5
3695,2430,C_WSE000,WSE003,2,operational,5
6722,5268,WSE006,C_WSE006,2,operational,5
5268,2158,C_WSE006,WSE008,2,operational,5
4952,5783,D_WSE006_24_NA3,24_NA3 Placer County WA Zone 1,2,diversion,5
6722,4952,WSE006,D_WSE006_24_NA3,2,operational,5
4633,5783,D_STH003_24_NA3,24_NA3 Placer County WA Zone 1,2,diversion,5
6830,5949,STH002,C_STH002,2,operational,5
5949,4174,C_STH002,STH003,2,operational,5
6859,213,D_STH002_ABN026,ABN026,2,diversion,5
6830,6859,STH002,D_STH002_ABN026,2,operational,5
6274,5783,D_STH005_24_NA3,24_NA3 Placer County WA Zone 1,2,diversion,5
74,6274,STH005,D_STH005_24_NA3,2,operational,5
5724,805,C_STH003,STH004,2,operational,5
4174,5724,STH003,C_STH003,2,operational,5
18,2804,LBC043,D_LBC043_MRM001,2,operational,5
2804,60,D_LBC043_MRM001,MRM001,2,diversion,5
6843,5331,D_STH003_LBC047,LBC047,2,diversion,5
4174,6843,STH003,D_STH003_LBC047,2,operational,5
6563,1394,C_LBC047,LBC049,2,operational,5
5331,6563,LBC047,C_LBC047,2,operational,5
539,46,ABN014,C_ABN014,2,operational,5
67,539,C_ABN024,ABN014,2,operational,5
2940,2171,C_ABN026,ABN024,2,operational,5
46,125,C_ABN014,ABN010,2,operational,5
125,2468,ABN010,C_ABN010,2,operational,5
5477,1952,D_CYN009_LBC001,LBC001,2,diversion,5
2517,5477,CYN009,D_CYN009_LBC001,2,operational,5
973,481,C_MOK022,MOK019,2,operational,5
1297,973,MOK022,C_MOK022,2,operational,5
5191,342,R_60N_NA5_MOK028,MOK028,2,return,5
3951,4852,D_MOK033_60N_NA5,60N_NA5 Non-District,2,diversion,5
3860,3951,MOK033,D_MOK033_60N_NA5,2,operational,5
1459,4228,C_DSC008,CSM001,2,operational,5
308,1459,DSC008,C_DSC008,2,operational,5
5432,481,C_CSM001,MOK019,2,operational,5
5432,4228,C_CSM001,CSM001,2,operational,5
4315,308,SG186_DSC008_280,DSC008,2,operational,5
107,308,C_DSC012,DSC008,2,operational,5
505,107,DSC012,C_DSC012,2,operational,5
2781,505,C_DSC016,DSC012,2,operational,5
1898,2781,DSC016,C_DSC016,2,operational,5
4310,1898,SG185_DSC016_28,DSC016,2,operational,5
1160,1898,C_DSC023,DSC016,2,operational,5
258,1160,DSC023,C_DSC023,2,operational,5
2423,258,C_DSC026,DSC023,2,operational,5
1148,2423,DSC026,C_DSC026,2,operational,5
2786,1148,R_60N_NA1_DSC026,DSC026,2,return,5
6004,2786,60N_NA1 Jackson Valley ID,R_60N_NA1_DSC026,2,operational,5
1390,2515,AMADR,C_AMADR,2,operational,5
2515,1148,C_AMADR,DSC026,2,operational,5
2711,6004,D_AMADR_60N_NA1,60N_NA1 Jackson Valley ID,2,diversion,5
1390,2711,AMADR,D_AMADR_60N_NA1,2,operational,5
767,1148,C_DSC028,DSC026,2,operational,5
1914,767,DSC028,C_DSC028,2,operational,5
2371,1914,C_DSC035,DSC028,2,operational,5
702,2371,DSC035,C_DSC035,2,operational,5
1603,702,I_DSC035,DSC035,2,operational,5
1390,4369,AMADR,E_AMADR,2,operational,5
36,1390,I_AMADR,AMADR,2,operational,5
4524,36,Jackson Creek,I_AMADR,2,operational,5
923,1390,D_PARDE_AMADR,AMADR,2,diversion,5
921,923,PARDE,D_PARDE_AMADR,2,operational,5
1196,921,I_PARDE,PARDE,2,operational,5
1196,4781,I_PARDE,Local Inflow to Pardee Reservoir,2,operational,5
921,6359,PARDE,E_PARDE,2,operational,5
1421,6730,D_PARDE_MAQ001,S_PARDE,2,diversion,5
1421,533,D_PARDE_MAQ001,MAQ001,2,diversion,5
533,2900,MAQ001,C_MAQ001,2,operational,5
2900,2013,C_MAQ001,MAQ012,2,operational,5
2013,1730,MAQ012,C_MAQ012,2,operational,5
1730,382,C_MAQ012,MAQ057,2,operational,5
921,2079,PARDE,C_PARDE,2,operational,5
2079,1968,C_PARDE,CMCHE,2,operational,5
5162,4303,SG_CMCHE_516,S_CMCHE,2,operational,5
