short_code,river,arc_id,arc_type_id,name,description,type,sub_type,from_node_id,to_node_id,hydrologic_region_id,shape_length,model_source_id,source_id,is_reversible,flow_capacity,parent_arc_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
R_26S_NU4_RFS26S,,R_26S_NU4_RFS26S,,,,RT,,,,1,1047.1381000001,1,4,,,,1,12,True,connected,True
R_RFS26S_SRWWTP,,R_RFS26S_SRWWTP,,,,RT,,,,1,33886.084121855,1,4,,,,1,12,True,connected,True
D_XCC033_72_PR4,C_SLC000,D_XCC033_72_PR4,10.0,San Luis Canal,,D,,,,2,21663.1739490758,1,4,,,,1,12,True,connected,True
C_MDC032,MDC,C_MDC032,4.0,Madera Canal,,CH,CL,,,2,6254.4729748486,1,4,,,,1,12,True,connected,True
R_RFS63_MDWWTP,,R_RFS63_MDWWTP,,,,RT,,,,2,4144.43280000053,1,4,,,,1,12,True,connected,True
R_63_NU_RFS63,,R_63_NU_RFS63,,,,RT,,,,2,3470.51360000018,1,4,,,,1,12,True,connected,True
R_RFS63_AWWWTP,,R_RFS63_AWWWTP,,,,RT,,,,2,12667.4166999999,1,4,,,,1,12,True,connected,True
R_MDWWTP_OWN011,,R_MDWWTP_OWN011,,,,RT,,,,2,3516.80769999977,1,4,,,,1,12,True,connected,True
C_ESC000,,C_ESC000,4.0,,,CH,CL,,,2,7708.48113996634,1,4,,,,1,12,True,connected,True
I_MFA023,,I_MFA023,18.0,,,IN,LI,,,1,7500.00006684063,1,4,,,,1,12,True,connected,True
I_MFA001,,I_MFA001,18.0,,,IN,LI,,,1,7500.00006173755,1,4,,,,1,12,True,connected,True
I_SFA030,,I_SFA030,18.0,,,IN,LI,,,1,7499.99999700113,1,4,,,,1,12,True,connected,True
D_BCK006_ESC000,,D_BCK006_ESC000,10.0,,,D,,,,2,3465.48630688679,1,4,,,,1,12,True,connected,True
D_ESC000_63_PR1,,D_ESC000_63_PR1,10.0,,,D,,,,2,2083.71329366587,1,4,,,,1,12,True,connected,True
C_WBF006,WBF,C_WBF006,8.0,West Branch Feather River,,CH,ST,,,1,9602.28868206975,1,4,,,,1,12,True,connected,True
D_STS059_UFC000,,D_STS059_UFC000,10.0,,,D,,,,2,5213.27871285492,1,4,,,,1,12,True,connected,True
D_BSL000_SAC141,,D_BSL000_SAC141,10.0,,,D,,,,1,199.073239666785,1,4,,,,1,12,True,connected,True
C_TUO017,TUO,C_TUO017,8.0,Tuolumne River,,CH,ST,,,2,2594.39575165656,1,4,,,,1,12,True,connected,True
SR_62_TUO017,,SR_62_TUO017,,,,SR,,,,2,2500.00006651493,1,4,,,,1,12,True,connected,True
C_STS020,STS,C_STS020,8.0,Stanislaus River,,CH,ST,,,2,5040.48349575932,1,4,,,,1,12,True,connected,True
SR_61_STS017,,SR_61_STS017,,,,SR,,,,2,2500.00009999983,1,4,,,,1,12,True,connected,True
SR_61_SJR070,,SR_61_SJR070,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
C_MCD054,MCD,C_MCD054,8.0,Merced River,,CH,ST,,,2,4134.71871309814,1,4,,,,1,12,True,connected,True
C_MCD056,MCD,C_MCD056,8.0,Merced River,,CH,ST,,,2,1769.2561976236,1,4,,,,1,12,True,connected,True
SR_63_MCD050,,SR_63_MCD050,,,,SR,,,,2,2500.00004160998,1,4,,,,1,12,True,connected,True
SR_63_MCD021,,SR_63_MCD021,,,,SR,,,,2,2500.00006651625,1,4,,,,1,12,True,connected,True
SR_62_SJR081,,SR_62_SJR081,,,,SR,,,,2,2500.00015262216,1,4,,,,1,12,True,connected,True
SR_61_SJR043,,SR_61_SJR043,,,,SR,,,,2,2500.00007079454,1,4,,,,1,12,True,connected,True
SR_60S_FCS007,,SR_60S_FCS007,,,,SR,,,,2,2500.00007079489,1,4,,,,1,12,True,connected,True
SR_61_SJR053,,SR_61_SJR053,,,,SR,,,,2,2500.00009999983,1,4,,,,1,12,True,connected,True
SR_61_FCS007,,SR_61_FCS007,,,,SR,,,,2,2500.00006651625,1,4,,,,1,12,True,connected,True
SR_60S_SJR038,,SR_60S_SJR038,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
SR_60S_SJR028,,SR_60S_SJR028,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
SR_60N_SJR028,,SR_60N_SJR028,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
C_MOK035,MOK,C_MOK035,8.0,Mokelumne River,,CH,ST,,,2,1241.33483253939,1,4,,,,1,12,True,connected,True
SR_60N_MOK019,,SR_60N_MOK019,,,,SR,,,,1,2499.99990244479,1,4,,,,1,12,True,connected,True
SR_60N_SJR022,,SR_60N_SJR022,,,,SR,,,,1,2499.99986300427,1,4,,,,1,12,True,connected,True
SR_72_MSN004,,SR_72_MSN004,,,,SR,,,,2,2500.00005999017,1,4,,,,1,12,True,connected,True
SR_72_SJR117,,SR_72_SJR117,,,,SR,,,,2,2500.00004160945,1,4,,,,1,12,True,connected,True
SR_72_SAL006,,SR_72_SAL006,,,,SR,,,,2,2500.00007079453,1,4,,,,1,12,True,connected,True
SR_64_EBP050,,SR_64_EBP050,,,,SR,,,,2,2500.00009999983,1,4,,,,1,12,True,connected,True
SR_64_SJR180,,SR_64_SJR180,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
SR_64_EBP005,,SR_64_EBP005,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
C_EBP001,EBP,C_EBP001,2.0,Eastside Bypass,,CH,BP,,,2,8124.05716179204,1,4,,,,1,12,True,connected,True
SR_64_SJR214,,SR_64_SJR214,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
SR_64_SJR227,,SR_64_SJR227,,,,SR,,,,2,2500.00006651625,1,4,,,,1,12,True,connected,True
SR_63_SJR117,,SR_63_SJR117,,,,SR,,,,2,2500.0,1,4,,,,1,12,True,connected,True
SR_60N_SJR038,,SR_60N_SJR038,,,,SR,,,,2,2500.00007079453,1,4,,,,1,12,True,connected,True
SR_73_SLD027,,SR_73_SLD027,,,,SR,,,,2,2500.00006651625,1,4,,,,1,12,True,connected,True
SR_64_FRS022,,SR_64_FRS022,,,,SR,,,,2,2500.00007079504,1,4,,,,1,12,True,connected,True
I_CCH053,,I_CCH053,18.0,,,IN,LI,,,1,7500.00003561792,1,4,,,,1,12,True,connected,True
SR_71_OMR039,,SR_71_OMR039,,,,SR,,,,2,2500.00007079453,1,4,,,,1,12,True,connected,True
SR_71_SJR070,,SR_71_SJR070,,,,SR,,,,2,2500.00009999983,1,4,,,,1,12,True,connected,True
I_SJR258,,I_SJR258,18.0,,,IN,LI,,,2,7500.00001747073,1,4,,,,1,12,True,connected,True
C_SJR258,SJR,C_SJR258,8.0,San Joaquin River,,CH,ST,,,2,3363.68565732413,1,4,,,,1,12,True,connected,True
C_JBP006,JBP,C_JBP006,2.0,James Bypass,,CH,BP,,,2,9656.18135820796,1,4,,,,1,12,True,connected,True
I_JBP006,,I_JBP006,17.0,,,IN,IM,,,2,7500.00007102636,1,4,,,,1,12,True,connected,True
C_SJR180,SJR,C_SJR180,8.0,San Joaquin River,,CH,ST,,,2,1292.17532445308,1,4,,,,1,12,True,connected,True
I_QNT005,,I_QNT005,18.0,,,IN,LI,,,2,7500.00009772692,1,4,,,,1,12,True,connected,True
C_CAA087,CAA,C_CAA087,4.0,California Aqueduct,,CH,CL,,,2,13458.8090487643,1,4,,,,1,12,True,connected,True
I_ORG000,,I_ORG000,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
I_CAP000,,I_CAP000,18.0,,,IN,LI,,,2,7500.00005812499,1,4,,,,1,12,True,connected,True
D_CAA172_90_PA1,,D_CAA172_90_PA1,10.0,,,D,,,,2,64191.4547621142,1,4,,,,1,12,True,connected,True
I_COT033,,I_COT033,18.0,,,IN,LI,,,2,7500.00005812565,1,4,,,,1,12,True,connected,True
I_SJR265,,I_SJR265,18.0,,,IN,LI,,,2,7500.00003234664,1,4,,,,1,12,True,connected,True
C_MLRTN,SJR,C_MLRTN,8.0,San Joaquin River,,CH,ST,,,2,256.867035959378,1,4,,,,1,12,True,connected,True
I_FRS046,,I_FRS046,17.0,,,IN,IM,,,2,7500.00007300983,1,4,,,,1,12,True,connected,True
C_MDC019,MDC,C_MDC019,4.0,Madera Canal,,CH,CL,,,2,21202.5438032863,1,4,,,,1,12,True,connected,True
R_AWWWTP_ESC000,,R_AWWWTP_ESC000,,,,RT,,,,2,16674.7836029957,1,4,,,,1,12,True,connected,True
C_DED012,DED,C_DED012,8.0,Deadman Creek,,CH,ST,,,2,3909.11135859528,1,4,,,,1,12,True,connected,True
R_64_PA1_EBP016,,R_64_PA1_EBP016,,,,RT,,,,2,28604.3091370175,1,4,,,,1,12,True,connected,True
R_64_PA3_EBP016,,R_64_PA3_EBP016,,,,RT,,,,2,14186.723711494,1,4,,,,1,12,True,connected,True
D_MDC006_64_PA3,,D_MDC006_64_PA3,15.0,,,D,PRP,,,2,51318.4561598812,1,4,,,,1,12,True,connected,True
C_MCD002,MCD,C_MCD002,8.0,Merced River,,CH,ST,,,2,3929.54110865692,1,4,,,,1,12,True,connected,True
SP_MCD002_MRS000,,SP_MCD002_MRS000,25.0,,,SP,ST,,,2,316.634063664728,1,4,,,,1,12,True,connected,True
C_SJR115,SJR,C_SJR115,8.0,San Joaquin River,,CH,ST,,,2,2640.25382631199,1,4,,,,1,12,True,connected,True
C_MRS000,MRS,C_MRS000,8.0,Merced River Slough,,CH,ST,,,2,1840.88005917685,1,4,,,,1,12,True,connected,True
I_MCD055,,I_MCD055,18.0,,,IN,LI,,,2,7500.00008006001,1,4,,,,1,12,True,connected,True
SR_64_EBP030,,SR_64_EBP030,,,,SR,,,,2,2500.00004161074,1,4,,,,1,12,True,connected,True
SR_63_EBP030,,SR_63_EBP030,,,,SR,,,,2,2500.00013495719,1,4,,,,1,12,True,connected,True
SR_64_EBP019,,SR_64_EBP019,,,,SR,,,,2,2500.00007079418,1,4,,,,1,12,True,connected,True
SR_64_EBP032,,SR_64_EBP032,,,,SR,,,,2,2499.99994010495,1,4,,,,1,12,True,connected,True
SR_71_MSN004,,SR_71_MSN004,,,,SR,,,,2,2499.99993951039,1,4,,,,1,12,True,connected,True
SR_72_SJR106,,SR_72_SJR106,,,,SR,,,,2,2500.00003723334,1,4,,,,1,12,True,connected,True
SR_71_SJR106,,SR_71_SJR106,,,,SR,,,,2,2500.00005385015,1,4,,,,1,12,True,connected,True
SR_73_MSN004,,SR_73_MSN004,,,,SR,,,,2,2500.00003350042,1,4,,,,1,12,True,connected,True
SR_71_SJR117,,SR_71_SJR117,,,,SR,,,,2,2499.99994791732,1,4,,,,1,12,True,connected,True
SR_72_SJR091,,SR_72_SJR091,,,,SR,,,,2,2500.00011373912,1,4,,,,1,12,True,connected,True
SR_71_SJR091,,SR_71_SJR091,,,,SR,,,,2,2500.00013411344,1,4,,,,1,12,True,connected,True
D_DED010_63_PR2,,D_DED010_63_PR2,10.0,,,D,,,,2,3000.06930000056,1,4,,,,1,12,True,connected,True
C_TUO054,TUO,C_TUO054,8.0,Tuolumne River,,CH,ST,,,2,684.116429528325,1,4,,,,1,12,True,connected,True
D_TUO054_MDS003,MDS,D_TUO054_MDS003,10.0,Modesto Main Canal,,D,,,,2,4121.43024776907,1,4,,,,1,12,True,connected,True
D_TUO054_TUR001,TUR,D_TUO054_TUR001,10.0,Turlock Main Canal,,D,,,,2,840.113414884217,1,4,,,,1,12,True,connected,True
R_62_NA3_RFS62,,R_62_NA3_RFS62,,,,RT,,,,2,4024.50650000013,1,4,,,,1,12,True,connected,True
R_RFS62_TUO022,,R_RFS62_TUO022,,,,RT,,,,2,10617.7488815184,1,4,,,,1,12,True,connected,True
C_TUO003,TUO,C_TUO003,8.0,Tuolumne River,,CH,ST,,,2,4828.38181125493,1,4,,,,1,12,True,connected,True
C_STS059,STS,C_STS059,8.0,Stanislaus River,,CH,ST,,,2,1512.75230304207,1,4,,,,1,12,True,connected,True
D_STS059_SSJ001,,D_STS059_SSJ001,10.0,"South San Joaquin Main Canal, etc",,D,,,,2,1354.1500544988,1,4,,,,1,12,True,connected,True
D_STS059_OAK001,OAK,D_STS059_OAK001,10.0,Oakdale South Main Canal,,D,,,,2,599.048873106404,1,4,,,,1,12,True,connected,True
R_RFS61C_STS030,,R_RFS61C_STS030,,,,RT,,,,2,2620.37449999899,1,4,,,,1,12,True,connected,True
D_XCC010_72_XA2,,D_XCC010_72_XA2,10.0,,,D,,,,2,12277.8883439814,1,4,,,,1,12,True,connected,True
R_72_XA2_SAL017,,R_72_XA2_SAL017,,,,RT,,,,2,30775.800427269,1,4,,,,1,12,True,connected,True
R_63_PR2_EBP041,,R_63_PR2_EBP041,,,,RT,,,,2,6555.06891841692,1,4,,,,1,12,True,connected,True
R_63_PR3_SJR134,,R_63_PR3_SJR134,,,,RT,,,,2,5314.26063218356,1,4,,,,1,12,True,connected,True
R_63_PR1_ESC000,,R_63_PR1_ESC000,,,,RT,,,,2,2530.47509462929,1,4,,,,1,12,True,connected,True
SR_15N_HON004,,SR_15N_HON004,,,,SR,,,,1,2500.00006651493,1,4,,,,1,12,True,connected,True
C_DCT050,DCT,C_DCT050,8.0,Dry Creek (Tuolumne),,CH,ST,,,2,80918.9862580653,1,4,,,,1,12,True,connected,True
C_STS036,STS,C_STS036,8.0,Stanislaus River,,CH,ST,,,2,9656.08324859722,1,4,,,,1,12,True,connected,True
C_MELON,STS,C_MELON,8.0,Stanislaus River,,CH,ST,,,2,574.068025871659,1,4,,,,1,12,True,connected,True
C_FTR029,FTR,C_FTR029,8.0,Feather River,,CH,ST,,,1,1503.90483846209,1,4,,,,1,12,True,connected,True
C_HNSLY,FRS,C_HNSLY,4.0,Fresno River,,CH,CL,,,2,1650.16659528041,1,4,,,,1,12,True,connected,True
C_NNA013,NNA,C_NNA013,8.0,North Fork North Fork American River,,CH,ST,,,1,21477.0193208812,1,4,,,,1,12,True,connected,True
C_NFF020,NFF,C_NFF020,8.0,North Fork Feather River,,CH,ST,,,1,19593.2287581135,1,4,,,,1,12,True,connected,True
C_YUB023,YUB,C_YUB023,8.0,Yuba River,,CH,ST,,,1,1548.66963147254,1,4,,,,1,12,True,connected,True
C_BTC016,BTC,C_BTC016,8.0,Butte Creek,,CH,ST,,,1,1820.68586298208,1,4,,,,1,12,True,connected,True
D_SJR214_EBP001,EBP,D_SJR214_EBP001,10.0,Eastside Bypass,,D,,,,2,128.079176060652,1,4,,,,1,12,True,connected,True
C_MFY012,MFY,C_MFY012,8.0,Middle Yuba River,,CH,ST,,,1,12274.0378609472,1,4,,,,1,12,True,connected,True
C_MFY013,MFY,C_MFY013,8.0,Middle Yuba River,,CH,ST,,,1,158.872753235534,1,4,,,,1,12,True,connected,True
C_OGN005,OGN,C_OGN005,8.0,Oregon Creek,,CH,ST,,,1,143.28586710344,1,4,,,,1,12,True,connected,True
D_OGN005_CMT000,CMT,D_OGN005_CMT000,11.0,Camptonville Tunnel,,D,CL,,,1,127.249849464213,1,4,,,,1,12,True,connected,True
C_LRT000,LRT,C_LRT000,4.0,Lohman Ridge Tunnel,,CH,CL,,,1,6089.69991093228,1,4,,,,1,12,True,connected,True
D_MFY013_LRT000,LRT,D_MFY013_LRT000,11.0,Lohman Ridge Tunnel,,D,CL,,,1,69.2926833186411,1,4,,,,1,12,True,connected,True
I_MFY013,,I_MFY013,18.0,,,IN,LI,,,1,7500.00008203308,1,4,,,,1,12,True,connected,True
C_YUB030,YUB,C_YUB030,8.0,Yuba River/North Yuba River,,CH,ST,,,1,10866.8943432578,1,4,,,,1,12,True,connected,True
C_SFY007,SFY,C_SFY007,8.0,South Yuba River,,CH,ST,,,1,11649.6817314132,1,4,,,,1,12,True,connected,True
I_SFY007,,I_SFY007,18.0,,,IN,LI,,,1,7499.99996169677,1,4,,,,1,12,True,connected,True
I_NBLDB,,I_NBLDB,18.0,Local Inflow New Bullards Bar,,IN,LI,,,1,7500.00007113275,1,4,,,,1,12,True,connected,True
C_MFF019,MFF,C_MFF019,8.0,Middle Fork Feather River,,CH,ST,,,1,30435.4663381516,1,4,,,,1,12,True,connected,True
C_SFF020,SFF,C_SFF020,8.0,South Fork Feather River,,CH,ST,,,1,2548.90091646301,1,4,,,,1,12,True,connected,True
C_SFF018,SFF,C_SFF018,8.0,South Fork Feather River,,CH,ST,,,1,11494.4221952893,1,4,,,,1,12,True,connected,True
C_SFF011,SFF,C_SFF011,8.0,South Fork Feather River,,CH,ST,,,1,5281.00770918914,1,4,,,,1,12,True,connected,True
C_TULOC,STS,C_TULOC,8.0,Stanislaus River,,CH,ST,,,2,340.000859262911,1,4,,,,1,12,True,connected,True
C_TUO036,TUO,C_TUO036,8.0,Tuolumne River,,CH,ST,,,2,9656.08324268887,1,4,,,,1,12,True,connected,True
SR_63_SJR134,,SR_63_SJR134,,,,SR,,,,2,2499.99998441519,1,4,,,,1,12,True,connected,True
C_LKVLY,NNA,C_LKVLY,8.0,North Fork North Fork American River,,CH,ST,,,1,4688.49279483084,1,4,,,,1,12,True,connected,True
C_NFA054,NFA,C_NFA054,8.0,North Fork American River,,CH,ST,,,1,9153.50777277063,1,4,,,,1,12,True,connected,True
C_NFA019,NFA,C_NFA019,8.0,North Fork American River,,CH,ST,,,1,5531.73097220247,1,4,,,,1,12,True,connected,True
I_CHW031,,I_CHW031,18.0,,,IN,LI,,,2,7500.00006256464,1,4,,,,1,12,True,connected,True
I_DCT050,,I_DCT050,18.0,,,IN,LI,,,2,7500.00001570518,1,4,,,,1,12,True,connected,True
I_NFA054,,I_NFA054,18.0,,,IN,LI,,,1,7500.00006173691,1,4,,,,1,12,True,connected,True
C_DCM027,DCM,C_DCM027,8.0,Dry Creek (Merced),,CH,ST,,,2,12468.9080574197,1,4,,,,1,12,True,connected,True
C_MCD055,MCD,C_MCD055,8.0,Merced River,,CH,ST,,,2,265.316646944027,1,4,,,,1,12,True,connected,True
C_MCD048,MCD,C_MCD048,8.0,Merced River,,CH,ST,,,2,2506.97659220048,1,4,,,,1,12,True,connected,True
C_MCD021,MCD,C_MCD021,8.0,Merced River,,CH,ST,,,2,5613.36219018436,1,4,,,,1,12,True,connected,True
C_MSN005,MSN,C_MSN005,8.0,Mud Slough,,CH,ST,,,2,2060.03472011224,1,4,,,,1,12,True,connected,True
C_SAC169,SAC,C_SAC169,8.0,Sacramento River,,CH,ST,,,1,1978.91851410553,1,4,,,,1,12,True,connected,True
C_SAC062,SAC,C_SAC062,8.0,Sacramento River,,CH,ST,,,1,609.134500269184,1,4,,,,1,12,True,connected,True
C_SAC081,SAC,C_SAC081,8.0,Sacramento River,,CH,ST,,,1,5080.6451550226,1,4,,,,1,12,True,connected,True
C_SJR214,SJR,C_SJR214,8.0,San Joaquin River,,CH,ST,,,2,171.128564081629,1,4,,,,1,12,True,connected,True
C_TUO043,TUO,C_TUO043,8.0,Tuolumne River,,CH,ST,,,2,11265.4306236014,1,4,,,,1,12,True,connected,True
C_TUO004,TUO,C_TUO004,8.0,Tuolumne River,,CH,ST,,,2,1180.73851192587,1,4,,,,1,12,True,connected,True
I_SFF011,,I_SFF011,18.0,,,IN,LI,,,1,7499.99995839334,1,4,,,,1,12,True,connected,True
I_MFF019,,I_MFF019,18.0,,,IN,LI,,,1,7499.99989802648,1,4,,,,1,12,True,connected,True
I_NFF027,,I_NFF027,18.0,,,IN,LI,,,1,7499.99990545438,1,4,,,,1,12,True,connected,True
I_WBF006,,I_WBF006,18.0,,,IN,LI,,,1,7499.99995424135,1,4,,,,1,12,True,connected,True
D_SAC196_MTC000,,D_SAC196_MTC000,10.0,,,D,,,,1,1464.13545443054,1,4,,,,1,12,True,connected,True
D_DRC005_05_NA,,D_DRC005_05_NA,10.0,,,D,,,,1,4496.52678157688,1,4,,,,1,12,True,connected,True
D_STN004_GCC007,,D_STN004_GCC007,12.0,,,D,HIS,,,1,1984.51320000086,1,4,,,,1,12,True,connected,True
D_CBD028_08S_SA3,,D_CBD028_08S_SA3,10.0,,,D,,,,1,25971.369154549,1,4,,,,1,12,True,connected,True
C_CCC007,CCC,C_CCC007,4.0,Contra Costa Canal,,CH,CL,,,1,20050.8109956747,1,4,,,,1,12,True,connected,True
D_CHIPPS_CCC019,,D_CHIPPS_CCC019,10.0,,,D,,,,1,3714.33267383944,1,4,,,,1,12,True,connected,True
D_SJR006_ANTOC,,D_SJR006_ANTOC,10.0,,,D,,,,1,4308.94076640312,1,4,,,,1,12,True,connected,True
D_CCC007_ANTOC,,D_CCC007_ANTOC,10.0,,,D,,,,1,5696.0548671491,1,4,,,,1,12,True,connected,True
C_RVPHB,PHB,C_RVPHB,8.0,Philbrook Creek,,CH,ST,,,1,3801.67581373415,1,4,,,,1,12,True,connected,True
I_RVPHB,,I_RVPHB,18.0,,,IN,LI,,,1,7499.99996034908,1,4,,,,1,12,True,connected,True
CT_BUTTECITY,,CT_BUTTECITY,,,,CT,,,,1,7499.9999893411,1,4,,,,1,12,True,connected,True
CT_NICOLAUS,,CT_NICOLAUS,,,,CT,,,,1,7500.00000818407,1,4,,,,1,12,True,connected,True
C_DER027,SFD,C_DER027,8.0,South Fork Deer Creek,,CH,ST,,,1,5067.28561015332,1,4,,,,1,12,True,connected,True
D_CBC000_LKPNE,,D_CBC000_LKPNE,11.0,,,D,CL,,,1,6990.13111584289,1,4,,,,1,12,True,connected,True
I_DER011,,I_DER011,18.0,,,IN,LI,,,1,7499.99993049307,1,4,,,,1,12,True,connected,True
CT_DAVIS,,CT_DAVIS,,,,CT,,,,1,7500.00000351538,1,4,,,,1,12,True,connected,True
CT_FAIROAKS,,CT_FAIROAKS,,,,CT,,,,1,7500.00001101893,1,4,,,,1,12,True,connected,True
CT_SACSLOUGH,,CT_SACSLOUGH,,,,CT,,,,1,7500.00001514946,1,4,,,,1,12,True,connected,True
CT_SMARTVILLE,,CT_SMARTVILLE,,,,CT,,,,1,7500.00000217662,1,4,,,,1,12,True,connected,True
CT_WHEATLAND,,CT_WHEATLAND,,,,CT,,,,1,7500.00002716253,1,4,,,,1,12,True,connected,True
CT_WOODLAND,,CT_WOODLAND,,,,CT,,,,1,7499.99999618148,1,4,,,,1,12,True,connected,True
CT_YOLO,,CT_YOLO,,,,CT,,,,1,7500.00000251896,1,4,,,,1,12,True,connected,True
CT_OROVILLE,,CT_OROVILLE,,,,CT,,,,1,7500.00002996384,1,4,,,,1,12,True,connected,True
CT_WILKINSSL,,CT_WILKINSSL,,,,CT,,,,1,7499.9999567563,1,4,,,,1,12,True,connected,True
D_DRM001_SYC001,,D_DRM001_SYC001,10.0,Nevada Diversion,,D,,,,1,312.076899581391,1,4,,,,1,12,True,connected,True
C_SYC020,SYC,C_SYC020,4.0,South Fork Deer Creek,,CH,CL,,,1,119.44022660621,1,4,,,,1,12,True,connected,True
C_SYC002,SYC,C_SYC002,4.0,South Yuba Canal,,CH,CL,,,1,473.074941611915,1,4,,,,1,12,True,connected,True
C_SFD003,SFD,C_SFD003,8.0,South Fork Deer Creek,,CH,ST,,,1,5177.23741747687,1,4,,,,1,12,True,connected,True
C_SCOTF,DER,C_SCOTF,8.0,Deer Creek,,CH,ST,,,1,2456.36059888587,1,4,,,,1,12,True,connected,True
C_DER022,DER,C_DER022,8.0,Deer Creek,,CH,ST,,,1,7510.73309887073,1,4,,,,1,12,True,connected,True
C_DER018,DER,C_DER018,8.0,Deer Creek,,CH,ST,,,1,11239.9825031415,1,4,,,,1,12,True,connected,True
C_DER002,DER,C_DER002,8.0,Deer Creek,,CH,ST,,,1,2387.55735895361,1,4,,,,1,12,True,connected,True
C_DER004,DER,C_DER004,8.0,Deer Creek,,CH,ST,,,1,3012.30769270468,1,4,,,,1,12,True,connected,True
C_CSD014,CSD,C_CSD014,4.0,Cascade Canal,,CH,CL,,,1,14472.6135219368,1,4,,,,1,12,True,connected,True
D_DER018_NWT013,,D_DER018_NWT013,11.0,Newtown Canal,,D,CL,,,1,20696.2901257109,1,4,,,,1,12,True,connected,True
D_DER004_NIDD2,,D_DER004_NIDD2,11.0,Keyston Canal,,D,CL,,,1,3819.76014331059,1,4,,,,1,12,True,connected,True
C_LGRSV,SFF,C_LGRSV,8.0,South Fork Feather River,,CH,ST,,,1,256.005779988617,1,4,,,,1,12,True,connected,True
C_SFF029,SFF,C_SFF029,8.0,South Fork Feather River,,CH,ST,,,1,183.471475460811,1,4,,,,1,12,True,connected,True
I_BRR023,,I_BRR023,18.0,,,IN,LI,,,1,7500.00000654411,1,4,,,,1,12,True,connected,True
D_NBLDB_CGT005,CGT,D_NBLDB_CGT005,14.0,Colgate Tunnel/Penstock,,D,NS,,,1,7939.45804504859,1,4,,,,1,12,True,connected,True
C_CGT005,CGT,C_CGT005,7.0,Colgate Tunnel/Penstock,,CH,NS,,,1,657.191113409584,1,4,,,,1,12,True,connected,True
C_YUB034,YUB,C_YUB034,8.0,Yuba River/North Yuba River,,CH,ST,,,1,5016.03052883004,1,4,,,,1,12,True,connected,True
R_02_NU_SAC281,,R_02_NU_SAC281,,Combined Return (Anderson/Cottonwood/Lake California WWTPs),,RT,,,,1,3398.43419999909,1,4,,,,1,12,True,connected,True
R_25_PU_EAWWTP,,R_25_PU_EAWWTP,21.0,,,RT,NS,,,1,4329.89480818355,1,4,,,,1,12,True,connected,True
R_EAWWTP_CSL005,,R_EAWWTP_CSL005,21.0,,,RT,NS,,,1,25398.3577384908,1,4,,,,1,12,True,connected,True
R_20_NU1_WLWWTP,,R_20_NU1_WLWWTP,,,,RT,,,,1,3679.05590000004,1,4,,,,1,12,True,connected,True
C_WSB005,WSB,C_WSB005,2.0,Willow Slough Bypass,,CH,BP,,,1,7456.50612737815,1,4,,,,1,12,True,connected,True
R_DVWWTP_WSB005,,R_DVWWTP_WSB005,,,,RT,,,,1,928.985400000587,1,4,,,,1,12,True,connected,True
C_LVP007,,C_LVP007,4.0,Los Vaqueros Pipeline,,CH,CL,,,2,3174.19405583177,1,4,,,,1,12,True,connected,True
D_MAQ057_EBMUD,,D_MAQ057_EBMUD,10.0,,,D,,,,2,4054.42842806092,1,4,,,,1,12,True,connected,True
D_MAQ057_LVP007,,D_MAQ057_LVP007,10.0,,,D,,,,1,1361.63439999986,1,4,,,,1,12,True,connected,True
D_PARDE_MAQ001,,D_PARDE_MAQ001,10.0,,,D,,,,2,2126.67780000158,1,4,,,,1,12,True,connected,True
C_LST004,LST,C_LST004,8.0,Lost Creek,,CH,ST,,,1,481.082877381115,1,4,,,,1,12,True,connected,True
C_BRR073,BRR,C_BRR073,8.0,Bear River,,CH,ST,,,1,2028.1553608885,1,4,,,,1,12,True,connected,True
D_BRR072_CYN009,,D_BRR072_CYN009,12.0,Upper Boardman Canal (Abandoned),,D,HIS,,,1,11184.5999735319,1,4,,,,1,12,True,connected,True
D_SAC075_22_NA,,D_SAC075_22_NA,10.0,,,D,,,,1,3059.50270000007,1,4,,,,1,12,True,connected,True
D_SAC081_21_NA,,D_SAC081_21_NA,10.0,,,D,,,,1,1092.44760000054,1,4,,,,1,12,True,connected,True
D_SAC109_19_SA,,D_SAC109_19_SA,10.0,,,D,,,,1,9163.94367532351,1,4,,,,1,12,True,connected,True
D_SAC122_19_SA,,D_SAC122_19_SA,10.0,,,D,,,,1,18303.9387785214,1,4,,,,1,12,True,connected,True
D_SAC129_08S_NA2,,D_SAC129_08S_NA2,10.0,,,D,,,,1,2808.83410000056,1,4,,,,1,12,True,connected,True
D_SAC136_18_NA,,D_SAC136_18_NA,10.0,,,D,,,,1,10041.9119535527,1,4,,,,1,12,True,connected,True
