short_code,source_mask,geopackage_source_id,xml_source_id,has_spatial_data,has_connectivity_data,schematic_type,name,type,sub_type,shape_length,hydrologic_region_id,network_version_id,is_active,created_by
Stanislaus Tunnel,2,,5.0,False,True,entity,Stanislaus Tunnel,ENT,,,,12,True,2
C_OYS001,2,,5.0,False,True,arc,C_OYS001,CH,,,,12,True,2
M&T FRS,2,,5.0,False,True,entity,M&T FRS,ENT,,,,12,True,2
D_SLUIS_PCH000,2,,5.0,False,True,arc,D_SLUIS_PCH000,D,,,,12,True,2
Deadman and Ditchman's Creeks,2,,5.0,False,True,entity,Deadman and Ditchman's Creeks,ENT,,,,12,True,2
SSV013,2,,5.0,False,True,entity,SSV013,ENT,,,,12,True,2
South Fork Mokelumne River,2,,5.0,False,True,entity,South Fork Mokelumne River,ENT,,,,12,True,2
SG111_BCK006_15,2,,5.0,False,True,entity,SG111_BCK006_15,ENT,,,,12,True,2
D_UTC000_CACWD,2,,5.0,False,True,arc,D_UTC000_CACWD,D,WD,,,12,True,2
"71_PA6 Davis WD, Foothill WD, Mustang WD, Quinto WD, Romero WD, Centinella WD",2,,5.0,False,True,entity,"71_PA6 Davis WD, Foothill WD, Mustang WD, Quinto WD, Romero WD, Centinella WD",ENT,WD,,,12,True,2
DA_SACS_SAC017_DV,2,,5.0,False,True,entity,DA_SACS_SAC017_DV,ENT,,,,12,True,2
Stevinson WD Diversion,2,,5.0,False,True,entity,Stevinson WD Diversion,ENT,WD,,,12,True,2
STH003,2,,5.0,False,True,entity,STH003,ENT,,,,12,True,2
SLF014,2,,5.0,False,True,entity,SLF014,ENT,,,,12,True,2
YB-184,2,,5.0,False,True,entity,YB-184,ENT,,,,12,True,2
"19_SA Sutter MWC (part), Pelger MWC, Bardis et al., Misc. Settlement Contractors",2,,5.0,False,True,entity,"19_SA Sutter MWC (part), Pelger MWC, Bardis et al., Misc. Settlement Contractors",ENT,,,,12,True,2
HTCHY,2,,5.0,False,True,entity,HTCHY,ENT,,,,12,True,2
Inflow to Cole Creek,2,,5.0,False,True,entity,Inflow to Cole Creek,ENT,,,,12,True,2
C_SFW006,2,,5.0,False,True,arc,C_SFW006,CH,,,,12,True,2
D_DONLL_DPH008,2,,5.0,False,True,arc,D_DONLL_DPH008,D,,,,12,True,2
SG92_SJR145_12,2,,5.0,False,True,entity,SG92_SJR145_12,ENT,,,,12,True,2
Mariposa Bypass,2,,5.0,False,True,entity,Mariposa Bypass,ENT,,,,12,True,2
USGS 11406880 + 11406900 Western Canal at Intake + PG&E Co Lateral at Intake,2,,5.0,False,True,entity,USGS 11406880 + 11406900 Western Canal at Intake + PG&E Co Lateral at Intake,ENT,,,,12,True,2
USGS 11451500 North Fork Cache Creek near Lower Lake Discontinued,2,,5.0,False,True,entity,USGS 11451500 North Fork Cache Creek near Lower Lake Discontinued,ENT,,,,12,True,2
E_SHVER,2,,5.0,False,True,entity,E_SHVER,ENT,,,,12,True,2
C_NFM013,2,,5.0,False,True,arc,C_NFM013,CH,,,,12,True,2
D_MFS017_JWS004,2,,5.0,False,True,arc,D_MFS017_JWS004,D,,,,12,True,2
Rio Vista,2,,5.0,False,True,entity,Rio Vista,ENT,,,,12,True,2
S9,2,,5.0,False,True,entity,S9,ENT,,,,12,True,2
D_DRM003_BRR074,2,,5.0,False,True,arc,D_DRM003_BRR074,D,,,,12,True,2
D_BRC001_BCT001,2,,5.0,False,True,arc,D_BRC001_BCT001,D,,,,12,True,2
I607,2,,5.0,False,True,entity,I607,ENT,,,,12,True,2
LeGrand Canal,2,,5.0,False,True,entity,LeGrand Canal,ENT,,,,12,True,2
C_SFS018,2,,5.0,False,True,arc,C_SFS018,CH,,,,12,True,2
D_ESC020_63_NA4,2,,5.0,False,True,arc,D_ESC020_63_NA4,D,,,,12,True,2
GP_71_PA6,2,,5.0,False,True,entity,GP_71_PA6,ENT,,,,12,True,2
GP_62_NU,2,,5.0,False,True,entity,GP_62_NU,ENT,,,,12,True,2
DCP North Delta Diversions,2,,5.0,False,True,entity,DCP North Delta Diversions,ENT,,,,12,True,2
CSB038,2,,5.0,False,True,entity,CSB038,ENT,,,,12,True,2
Proposed Supply to City of Folsom,2,,5.0,False,True,entity,Proposed Supply to City of Folsom,ENT,,,,12,True,2
CHY001,2,,5.0,False,True,entity,CHY001,ENT,,,,12,True,2
C_OMR013B,2,,5.0,False,True,arc,C_OMR013B,CH,,,,12,True,2
USGS 11419000 Yuba River at Smartville Discontinued,2,,5.0,False,True,entity,USGS 11419000 Yuba River at Smartville Discontinued,ENT,,,,12,True,2
Clifton Court Forebay,2,,5.0,False,True,entity,Clifton Court Forebay,ENT,,,,12,True,2
Long Canyon Creek Local Inflow,2,,5.0,False,True,entity,Long Canyon Creek Local Inflow,ENT,,,,12,True,2
STS072,2,,5.0,False,True,entity,STS072,ENT,,,,12,True,2
C283,2,,5.0,False,True,entity,C283,ENT,,,,12,True,2
E_RLLNS,2,,5.0,False,True,entity,E_RLLNS,ENT,,,,12,True,2
USGS 11238100 Big Creek Powerhouse No. 1 at Big Creek,2,,5.0,False,True,entity,USGS 11238100 Big Creek Powerhouse No. 1 at Big Creek,ENT,,,,12,True,2
Chowchilla Bypass,2,,5.0,False,True,entity,Chowchilla Bypass,ENT,,,,12,True,2
I_NFA016,2,,5.0,False,True,entity,I_NFA016,ENT,,,,12,True,2
Ross Creek,2,,5.0,False,True,entity,Ross Creek,ENT,,,,12,True,2
I_PTH070,2,,5.0,False,True,entity,I_PTH070,ENT,,,,12,True,2
TD_SJR227_059,2,,5.0,False,True,entity,TD_SJR227_059,ENT,,,,12,True,2
TUO105,2,,5.0,False,True,entity,TUO105,ENT,,,,12,True,2
C561,2,,5.0,False,True,entity,C561,ENT,,,,12,True,2
CULOS MIscellaneous agricultural losses as used by DWR in calculation of unimpaired flows,2,,5.0,False,True,entity,CULOS MIscellaneous agricultural losses as used by DWR in calculation of unimpaired flows,ENT,,,,12,True,2
71_NU City of Patterson Small Communities,2,,5.0,False,True,entity,71_NU City of Patterson Small Communities,ENT,,,,12,True,2
YB-66,2,,5.0,False,True,entity,YB-66,ENT,,,,12,True,2
R_71_PA5_SJR091,2,,5.0,False,True,arc,R_71_PA5_SJR091,R,,,,12,True,2
D_NFW026_SDS001,2,,5.0,False,True,arc,D_NFW026_SDS001,D,,,,12,True,2
GP_60S_PA1,2,,5.0,False,True,entity,GP_60S_PA1,ENT,,,,12,True,2
Belden Reservoir,2,,5.0,False,True,entity,Belden Reservoir,ENT,,,,12,True,2
STMPY,2,,5.0,False,True,entity,STMPY,ENT,,,,12,True,2
TD_EBP030_086,2,,5.0,False,True,entity,TD_EBP030_086,ENT,,,,12,True,2
S81,2,,5.0,False,True,entity,S81,ENT,,,,12,True,2
CSM001,2,,5.0,False,True,entity,CSM001,ENT,,,,12,True,2
17S_NU Sutter CSD Small Communities,2,,5.0,False,True,entity,17S_NU Sutter CSD Small Communities,ENT,,,,12,True,2
50_PA1 Banta Carbona ID Westside ID,2,,5.0,False,True,entity,50_PA1 Banta Carbona ID Westside ID,ENT,,,,12,True,2
D207B,2,,5.0,False,True,entity,D207B,ENT,,,,12,True,2
L_SILVR,2,,5.0,False,True,entity,L_SILVR,ENT,,,,12,True,2
S2,2,,5.0,False,True,entity,S2,ENT,,,,12,True,2
D846,2,,5.0,False,True,entity,D846,ENT,,,,12,True,2
SG414_SAC011_71,2,,5.0,False,True,entity,SG414_SAC011_71,ENT,,,,12,True,2
GP_90_PA1,2,,5.0,False,True,entity,GP_90_PA1,ENT,,,,12,True,2
C_WWC000,2,,5.0,False,True,arc,C_WWC000,CH,,,,12,True,2
D126,2,,5.0,False,True,entity,D126,ENT,,,,12,True,2
SG211_COW014_33,2,,5.0,False,True,entity,SG211_COW014_33,ENT,,,,12,True,2
USGS 11418500 Deer Creek near Smartville,2,,5.0,False,True,entity,USGS 11418500 Deer Creek near Smartville,ENT,,,,12,True,2
Slate Creek Diversion Dam,2,,5.0,False,True,entity,Slate Creek Diversion Dam,ENT,,,,12,True,2
C830,2,,5.0,False,True,entity,C830,ENT,,,,12,True,2
C_BGCD4,2,,5.0,False,True,arc,C_BGCD4,CH,,,,12,True,2
10_NA Non-District,2,,5.0,False,True,entity,10_NA Non-District,ENT,,,,12,True,2
SG199_MOK004_30,2,,5.0,False,True,entity,SG199_MOK004_30,ENT,,,,12,True,2
SFS018,2,,5.0,False,True,entity,SFS018,ENT,,,,12,True,2
D582,2,,5.0,False,True,entity,D582,ENT,,,,12,True,2
E_LWSTN,2,,5.0,False,True,entity,E_LWSTN,ENT,,,,12,True,2
I_TUO105,2,,5.0,False,True,entity,I_TUO105,ENT,,,,12,True,2
Stony Creek,2,,5.0,False,True,entity,Stony Creek,ENT,,,,12,True,2
WTP FMH,2,,5.0,False,True,entity,WTP FMH,ENT,WTP,,,12,True,2
LLOYD,2,,5.0,False,True,entity,LLOYD,ENT,,,,12,True,2
R_72_XA3_SJR106,2,,5.0,False,True,arc,R_72_XA3_SJR106,R,,,,12,True,2
GP_72_PR5,2,,5.0,False,True,entity,GP_72_PR5,ENT,,,,12,True,2
62_NA1 Non-District East,2,,5.0,False,True,entity,62_NA1 Non-District East,ENT,,,,12,True,2
E_BLKBT,2,,5.0,False,True,entity,E_BLKBT,ENT,,,,12,True,2
C_LCBRF,2,,5.0,False,True,arc,C_LCBRF,CH,,,,12,True,2
USGS 11285000 NF Tuolumne River Above Dyer Creek,2,,5.0,False,True,entity,USGS 11285000 NF Tuolumne River Above Dyer Creek,ENT,,,,12,True,2
D_WPT005_OWC000,2,,5.0,False,True,arc,D_WPT005_OWC000,D,,,,12,True,2
Suisun Bay,2,,5.0,False,True,entity,Suisun Bay,ENT,,,,12,True,2
C_ESB414,2,,5.0,False,True,arc,C_ESB414,CH,,,,12,True,2
SG107_BCK031_15,2,,5.0,False,True,entity,SG107_BCK031_15,ENT,,,,12,True,2
Little Dry Creek,2,,5.0,False,True,entity,Little Dry Creek,ENT,,,,12,True,2
D_WBF015_MIO010,2,,5.0,False,True,arc,D_WBF015_MIO010,D,,,,12,True,2
GP_60N_NA4,2,,5.0,False,True,entity,GP_60N_NA4,ENT,,,,12,True,2
14_NU Small Communities,2,,5.0,False,True,entity,14_NU Small Communities,ENT,,,,12,True,2
SG53_FSL005_4,2,,5.0,False,True,entity,SG53_FSL005_4,ENT,,,,12,True,2
SG218_CWD004_35,2,,5.0,False,True,entity,SG218_CWD004_35,ENT,WD,,,12,True,2
SSJ023,2,,5.0,False,True,entity,SSJ023,ENT,,,,12,True,2
Bellota Weir,2,,5.0,False,True,entity,Bellota Weir,ENT,,,,12,True,2
Inflow to Beardsley Lake,2,,5.0,False,True,entity,Inflow to Beardsley Lake,ENT,,,,12,True,2
DWR B07610 San Joaquin River near Dos Palos,2,,5.0,False,True,entity,DWR B07610 San Joaquin River near Dos Palos,ENT,,,,12,True,2
Local Inflow to SF Stanislaus River,2,,5.0,False,True,entity,Local Inflow to SF Stanislaus River,ENT,,,,12,True,2
SG_CHC000_609,2,,5.0,False,True,entity,SG_CHC000_609,ENT,,,,12,True,2
Buck Island Lake,2,,5.0,False,True,entity,Buck Island Lake,ENT,,,,12,True,2
SG255_SAC218_46,2,,5.0,False,True,entity,SG255_SAC218_46,ENT,,,,12,True,2
I_FLRNC,2,,5.0,False,True,entity,I_FLRNC,ENT,,,,12,True,2
SG_WDWRD,2,,5.0,False,True,entity,SG_WDWRD,ENT,WD,,,12,True,2
Fresno Slough,2,,5.0,False,True,entity,Fresno Slough,ENT,,,,12,True,2
Ortigalita Creek,2,,5.0,False,True,entity,Ortigalita Creek,ENT,,,,12,True,2
MBM004,2,,5.0,False,True,entity,MBM004,ENT,,,,12,True,2
D_TCN000_TUDDS,2,,5.0,False,True,arc,D_TCN000_TUDDS,D,,,,12,True,2
GP_90_PA2,2,,5.0,False,True,entity,GP_90_PA2,ENT,,,,12,True,2
C_ESB420,2,,5.0,False,True,arc,C_ESB420,CH,,,,12,True,2
C_CWD013,2,,5.0,False,True,arc,C_CWD013,CH,WD,,,12,True,2
Check 9,2,,5.0,False,True,entity,Check 9,ENT,,,,12,True,2
D847,2,,5.0,False,True,entity,D847,ENT,,,,12,True,2
D_DMC085_DMCLOS,2,,5.0,False,True,arc,D_DMC085_DMCLOS,D,,,,12,True,2
NFS033,2,,5.0,False,True,entity,NFS033,ENT,,,,12,True,2
08N_NA Non-District,2,,5.0,False,True,entity,08N_NA Non-District,ENT,,,,12,True,2
C_MBM004,2,,5.0,False,True,arc,C_MBM004,CH,,,,12,True,2
R_71_PA6_XCC054,2,,5.0,False,True,arc,R_71_PA6_XCC054,R,,,,12,True,2
GP_64_NU,2,,5.0,False,True,entity,GP_64_NU,ENT,,,,12,True,2
USGS 11408880 Middle Fork Yuba River below Our House Dam near Camptonville,2,,5.0,False,True,entity,USGS 11408880 Middle Fork Yuba River below Our House Dam near Camptonville,ENT,,,,12,True,2
C_SJR102,2,,5.0,False,True,arc,C_SJR102,CH,,,,12,True,2
E_MAMTH,2,,5.0,False,True,entity,E_MAMTH,ENT,,,,12,True,2
SG388_SAC022_67,2,,5.0,False,True,entity,SG388_SAC022_67,ENT,,,,12,True,2
Rubicon Lake,2,,5.0,False,True,entity,Rubicon Lake,ENT,,,,12,True,2
"USGS 11391000 Discontinued, DWR A02200 (KNL) Sacramento River at Knights Landing",2,,5.0,False,True,entity,"USGS 11391000 Discontinued, DWR A02200 (KNL) Sacramento River at Knights Landing",ENT,,,,12,True,2
SG225_PYN001_38,2,,5.0,False,True,entity,SG225_PYN001_38,ENT,,,,12,True,2
D_SJR102_71_NA1,2,,5.0,False,True,arc,D_SJR102_71_NA1,D,,,,12,True,2
D850,2,,5.0,False,True,entity,D850,ENT,,,,12,True,2
S_CMCHE,2,,5.0,False,True,entity,S_CMCHE,ENT,,,,12,True,2
TUO033,2,,5.0,False,True,entity,TUO033,ENT,,,,12,True,2
C_SSJ015,2,,5.0,False,True,arc,C_SSJ015,CH,,,,12,True,2
DFF005,2,,5.0,False,True,entity,DFF005,ENT,,,,12,True,2
D_MAMTH_MPB007,2,,5.0,False,True,arc,D_MAMTH_MPB007,D,,,,12,True,2
County of KIngs,2,,5.0,False,True,entity,County of KIngs,ENT,,,,12,True,2
North Slide Creek,2,,5.0,False,True,entity,North Slide Creek,ENT,,,,12,True,2
SG185_DSC016_28,2,,5.0,False,True,entity,SG185_DSC016_28,ENT,,,,12,True,2
C_MFS047,2,,5.0,False,True,arc,C_MFS047,CH,,,,12,True,2
Local Inflow to Middle Fork American River,2,,5.0,False,True,entity,Local Inflow to Middle Fork American River,ENT,,,,12,True,2
09_PR Upper Butte Wildlife Area and Sacramento River NWR - Llano Seco Units,2,,5.0,False,True,entity,09_PR Upper Butte Wildlife Area and Sacramento River NWR - Llano Seco Units,ENT,,,,12,True,2
R_26S_NA_MOK019,2,,5.0,False,True,arc,R_26S_NA_MOK019,R,,,,12,True,2
SG186_DSC008_280,2,,5.0,False,True,entity,SG186_DSC008_280,ENT,,,,12,True,2
I_PCRST,2,,5.0,False,True,entity,I_PCRST,ENT,,,,12,True,2
"Losses R-22A, 22B, 23",2,,5.0,False,True,entity,"Losses R-22A, 22B, 23",ENT,,,,12,True,2
TD_SJR106_127,2,,5.0,False,True,entity,TD_SJR106_127,ENT,,,,12,True,2
SG201_SJR013_31,2,,5.0,False,True,entity,SG201_SJR013_31,ENT,,,,12,True,2
USGS 11443500 South Fork American River near Camino,2,,5.0,False,True,entity,USGS 11443500 South Fork American River near Camino,ENT,,,,12,True,2
Castaic Lagoon Reach 30),2,,5.0,False,True,entity,Castaic Lagoon Reach 30),ENT,,,,12,True,2
C_ANG015,2,,5.0,False,True,arc,C_ANG015,CH,,,,12,True,2
S_RVPHB,2,,5.0,False,True,entity,S_RVPHB,ENT,,,,12,True,2
CPF001,2,,5.0,False,True,entity,CPF001,ENT,,,,12,True,2
TD_SJR091_132,2,,5.0,False,True,entity,TD_SJR091_132,ENT,,,,12,True,2
C157,2,,5.0,False,True,entity,C157,ENT,,,,12,True,2
S_SLTSP,2,,5.0,False,True,entity,S_SLTSP,ENT,,,,12,True,2
HPC001,2,,5.0,False,True,entity,HPC001,ENT,,,,12,True,2
Jackson Meadows Reservoir,2,,5.0,False,True,entity,Jackson Meadows Reservoir,ENT,,,,12,True,2
I_LLOYD,2,,5.0,False,True,entity,I_LLOYD,ENT,,,,12,True,2
ELENR,2,,5.0,False,True,entity,ELENR,ENT,,,,12,True,2
D607B-8B_FCC,2,,5.0,False,True,entity,D607B-8B_FCC,ENT,,,,12,True,2
E_SPLDG,2,,5.0,False,True,entity,E_SPLDG,ENT,,,,12,True,2
Balsam Creek,2,,5.0,False,True,entity,Balsam Creek,ENT,,,,12,True,2
SG60_SJR221_7,2,,5.0,False,True,entity,SG60_SJR221_7,ENT,,,,12,True,2
I_LYONS,2,,5.0,False,True,entity,I_LYONS,ENT,,,,12,True,2
USGS 11416200 Spaulding No. 3 Powerhouse near Emigrant Gap,2,,5.0,False,True,entity,USGS 11416200 Spaulding No. 3 Powerhouse near Emigrant Gap,ENT,,,,12,True,2
E_TULOC,2,,5.0,False,True,entity,E_TULOC,ENT,,,,12,True,2
3Bs FRS,2,,5.0,False,True,entity,3Bs FRS,ENT,,,,12,True,2
USGS 11417500 South Fork Yuba River at Jones Bar near Grass Valley,2,,5.0,False,True,entity,USGS 11417500 South Fork Yuba River at Jones Bar near Grass Valley,ENT,,,,12,True,2
GP_64_XA,2,,5.0,False,True,entity,GP_64_XA,ENT,,,,12,True,2
R_OHWWTP_DHC001,2,,5.0,False,True,arc,R_OHWWTP_DHC001,R,WWTP,,,12,True,2
SG257_DRC005_47,2,,5.0,False,True,entity,SG257_DRC005_47,ENT,,,,12,True,2
GP_72_NU,2,,5.0,False,True,entity,GP_72_NU,ENT,,,,12,True,2
SG457_CWD004_78,2,,5.0,False,True,entity,SG457_CWD004_78,ENT,WD,,,12,True,2
C_ESB413,2,,5.0,False,True,arc,C_ESB413,CH,,,,12,True,2
MPB007,2,,5.0,False,True,entity,MPB007,ENT,,,,12,True,2
D862,2,,5.0,False,True,entity,D862,ENT,,,,12,True,2
USGS 11401112 North Fork Feather River below Belden Dam,2,,5.0,False,True,entity,USGS 11401112 North Fork Feather River below Belden Dam,ENT,,,,12,True,2
"91_PA Coelho Family Trust, Fresno Slough WD, James ID, RD 1606, Tranquility ID, Tranquility PUD",2,,5.0,False,True,entity,"91_PA Coelho Family Trust, Fresno Slough WD, James ID, RD 1606, Tranquility ID, Tranquility PUD",ENT,WD,,,12,True,2
DA_SJRE_SJR026_DV,2,,5.0,False,True,entity,DA_SJRE_SJR026_DV,ENT,,,,12,True,2
I_ECHOL,2,,5.0,False,True,entity,I_ECHOL,ENT,,,,12,True,2
SG189_CSM026_29,2,,5.0,False,True,entity,SG189_CSM026_29,ENT,,,,12,True,2
Inflow to Silver Lake,2,,5.0,False,True,entity,Inflow to Silver Lake,ENT,,,,12,True,2
D_DMC111_DMCLOS,2,,5.0,False,True,arc,D_DMC111_DMCLOS,D,,,,12,True,2
CSB103,2,,5.0,False,True,entity,CSB103,ENT,,,,12,True,2
24_NA1 Nevada ID,2,,5.0,False,True,entity,24_NA1 Nevada ID,ENT,,,,12,True,2
USGS 11447810 Sacramento River at Hood / Greene's Landing,2,,5.0,False,True,entity,USGS 11447810 Sacramento River at Hood / Greene's Landing,ENT,,,,12,True,2
E_KSWCK,2,,5.0,False,True,entity,E_KSWCK,ENT,,,,12,True,2
C_STS090,2,,5.0,False,True,arc,C_STS090,CH,,,,12,True,2
USGS 11374000 Cow Creek near Millville,2,,5.0,False,True,entity,USGS 11374000 Cow Creek near Millville,ENT,,,,12,True,2
USGS 11316700 NF Mokelumne River bw Electra Diversion,2,,5.0,False,True,entity,USGS 11316700 NF Mokelumne River bw Electra Diversion,ENT,,,,12,True,2
WSB027,2,,5.0,False,True,entity,WSB027,ENT,,,,12,True,2
SG343_FTR059_59,2,,5.0,False,True,entity,SG343_FTR059_59,ENT,,,,12,True,2
I_MFA036,2,,5.0,False,True,entity,I_MFA036,ENT,,,,12,True,2
USGS 11300000 Stanislaus River near Knights Ferry,2,,5.0,False,True,entity,USGS 11300000 Stanislaus River near Knights Ferry,ENT,,,,12,True,2
SG202_SJR009_31,2,,5.0,False,True,entity,SG202_SJR009_31,ENT,,,,12,True,2
C_SLF014,2,,5.0,False,True,arc,C_SLF014,CH,,,,12,True,2
E_AMADR,2,,5.0,False,True,entity,E_AMADR,ENT,,,,12,True,2
I_BSM001,2,,5.0,False,True,entity,I_BSM001,ENT,,,,12,True,2
C702,2,,5.0,False,True,entity,C702,ENT,,,,12,True,2
USGS 11244000 North Fork Willow Creek near Bass Lake,2,,5.0,False,True,entity,USGS 11244000 North Fork Willow Creek near Bass Lake,ENT,,,,12,True,2
D_FOLSM_ELDID_NA3,2,,5.0,False,True,arc,D_FOLSM_ELDID_NA3,D,,,,12,True,2
D_FHT015_SFPUC,2,,5.0,False,True,arc,D_FHT015_SFPUC,D,,,,12,True,2
D309B,2,,5.0,False,True,entity,D309B,ENT,,,,12,True,2
21_PA Colusa Drain MWC,2,,5.0,False,True,entity,21_PA Colusa Drain MWC,ENT,,,,12,True,2
C520,2,,5.0,False,True,entity,C520,ENT,,,,12,True,2
CAA210,2,,5.0,False,True,entity,CAA210,ENT,,,,12,True,2
OYS001,2,,5.0,False,True,entity,OYS001,ENT,,,,12,True,2
SG377_AMR015_66,2,,5.0,False,True,entity,SG377_AMR015_66,ENT,,,,12,True,2
M&T/Llano Seco Pumping Plant,2,,5.0,False,True,entity,M&T/Llano Seco Pumping Plant,ENT,,,,12,True,2
MNT020,2,,5.0,False,True,entity,MNT020,ENT,,,,12,True,2
Inflow to Lyons Reservoir,2,,5.0,False,True,entity,Inflow to Lyons Reservoir,ENT,,,,12,True,2
C_ESC005,2,,5.0,False,True,arc,C_ESC005,CH,,,,12,True,2
S53,2,,5.0,False,True,entity,S53,ENT,,,,12,True,2
WBR001,2,,5.0,False,True,entity,WBR001,ENT,,,,12,True,2
S_INDVL,2,,5.0,False,True,entity,S_INDVL,ENT,,,,12,True,2
Owens Creek,2,,5.0,False,True,entity,Owens Creek,ENT,,,,12,True,2
CAA173,2,,5.0,False,True,entity,CAA173,ENT,,,,12,True,2
Camp 62 Creek,2,,5.0,False,True,entity,Camp 62 Creek,ENT,,,,12,True,2
Bear River Tunnel,2,,5.0,False,True,entity,Bear River Tunnel,ENT,,,,12,True,2
USGS 11416500 Canyon Creek (South) below Bowman Lake,2,,5.0,False,True,entity,USGS 11416500 Canyon Creek (South) below Bowman Lake,ENT,,,,12,True,2
D_EBTML_EBLOS,2,,5.0,False,True,arc,D_EBTML_EBLOS,D,,,,12,True,2
South Fork Yuba River,2,,5.0,False,True,entity,South Fork Yuba River,ENT,,,,12,True,2
USGS 11242000 San Joaquin River above Willow Creek near Auberry,2,,5.0,False,True,entity,USGS 11242000 San Joaquin River above Willow Creek near Auberry,ENT,,,,12,True,2
BOC002,2,,5.0,False,True,entity,BOC002,ENT,,,,12,True,2
USGS 11243500 PG&E No. 3 Conduit near Bass Lake,2,,5.0,False,True,entity,USGS 11243500 PG&E No. 3 Conduit near Bass Lake,ENT,,,,12,True,2
CAA242,2,,5.0,False,True,entity,CAA242,ENT,,,,12,True,2
I400,2,,5.0,False,True,entity,I400,ENT,,,,12,True,2
D801,2,,5.0,False,True,entity,D801,ENT,,,,12,True,2
C_ESB355,2,,5.0,False,True,arc,C_ESB355,CH,,,,12,True,2
R587B,2,,5.0,False,True,entity,R587B,ENT,,,,12,True,2
USGS 11278300 Cherry Creek near Early Intake,2,,5.0,False,True,entity,USGS 11278300 Cherry Creek near Early Intake,ENT,,,,12,True,2
NMA003,2,,5.0,False,True,entity,NMA003,ENT,,,,12,True,2
D_NFW006_CRRLN,2,,5.0,False,True,arc,D_NFW006_CRRLN,D,,,,12,True,2
RCK001,2,,5.0,False,True,entity,RCK001,ENT,,,,12,True,2
I_HNGTN,2,,5.0,False,True,entity,I_HNGTN,ENT,,,,12,True,2
CAA262,2,,5.0,False,True,entity,CAA262,ENT,,,,12,True,2
DWR B03175(CDEC OBB) Stanislaus River at Orange Blossom Bridge,2,,5.0,False,True,entity,DWR B03175(CDEC OBB) Stanislaus River at Orange Blossom Bridge,ENT,,,,12,True,2
C_MNT020,2,,5.0,False,True,arc,C_MNT020,CH,,,,12,True,2
PLMAS Plumas County Flood Control & Water Conservation District DWR Non-District,2,,5.0,False,True,entity,PLMAS Plumas County Flood Control & Water Conservation District DWR Non-District,ENT,,,,12,True,2
USGS 11379000 Antelope Creek near Red Bluff Discontinued,2,,5.0,False,True,entity,USGS 11379000 Antelope Creek near Red Bluff Discontinued,ENT,,,,12,True,2
C_PCB001,2,,5.0,False,True,arc,C_PCB001,CH,,,,12,True,2
"USGS 11389500, DWR A0242000 (Col), Sacramento River at Colusa",2,,5.0,False,True,entity,"USGS 11389500, DWR A0242000 (Col), Sacramento River at Colusa",ENT,,,,12,True,2
Sly Creek,2,,5.0,False,True,entity,Sly Creek,ENT,,,,12,True,2
SG73_FRS025_9,2,,5.0,False,True,entity,SG73_FRS025_9,ENT,,,,12,True,2
Georgetown Divide Ditch,2,,5.0,False,True,entity,Georgetown Divide Ditch,ENT,,,,12,True,2
SG125_SJR116_18,2,,5.0,False,True,entity,SG125_SJR116_18,ENT,,,,12,True,2
D_UTC000_MIL003,2,,5.0,False,True,arc,D_UTC000_MIL003,D,,,,12,True,2
DWR AO2976 (CDR) Colusa Drain near Highway 20,2,,5.0,False,True,entity,DWR AO2976 (CDR) Colusa Drain near Highway 20,ENT,,,,12,True,2
D520C,2,,5.0,False,True,entity,D520C,ENT,,,,12,True,2
Elder Creek,2,,5.0,False,True,entity,Elder Creek,ENT,,,,12,True,2
D404,2,,5.0,False,True,entity,D404,ENT,,,,12,True,2
UBEAR,2,,5.0,False,True,entity,UBEAR,ENT,,,,12,True,2
SG358_BRR017_62,2,,5.0,False,True,entity,SG358_BRR017_62,ENT,,,,12,True,2
USGS 11296500 SF Stanislaus River Above Strawberry,2,,5.0,False,True,entity,USGS 11296500 SF Stanislaus River Above Strawberry,ENT,,,,12,True,2
D_CAA238_CVPCV,2,,5.0,False,True,arc,D_CAA238_CVPCV,D,,,,12,True,2
"24_NA2 Placer County WA Zone 5, Non-District",2,,5.0,False,True,entity,"24_NA2 Placer County WA Zone 5, Non-District",ENT,,,,12,True,2
Check 1,2,,5.0,False,True,entity,Check 1,ENT,,,,12,True,2
USGS 11271320 Dry Creek near Snelling,2,,5.0,False,True,entity,USGS 11271320 Dry Creek near Snelling,ENT,,,,12,True,2
Local Inflow to Deer Creek,2,,5.0,False,True,entity,Local Inflow to Deer Creek,ENT,,,,12,True,2
SJR289,2,,5.0,False,True,node,SJR289,ENT,,,,12,True,2
"USGS 11413250 Slate Creek Tunnel, near Strawberry Valley",2,,5.0,False,True,entity,"USGS 11413250 Slate Creek Tunnel, near Strawberry Valley",ENT,,,,12,True,2
RNCHO,2,,5.0,False,True,entity,RNCHO,ENT,,,,12,True,2
C_CAA173,2,,5.0,False,True,arc,C_CAA173,CH,,,,12,True,2
S_NTOMA,2,,5.0,False,True,entity,S_NTOMA,ENT,,,,12,True,2
C_DPH008,2,,5.0,False,True,arc,C_DPH008,CH,,,,12,True,2
63_NA1 Non-District East,2,,5.0,False,True,entity,63_NA1 Non-District East,ENT,,,,12,True,2
C_BP2004,2,,5.0,False,True,arc,C_BP2004,CH,,,,12,True,2
SG159_SJR042_24,2,,5.0,False,True,entity,SG159_SJR042_24,ENT,,,,12,True,2
D_CSB004_GVWD,2,,5.0,False,True,arc,D_CSB004_GVWD,D,WD,,,12,True,2
